frame,occluded,outside,xmin,ymin,xmax,ymax,obj_center_x,obj_center_y
464,0,0,310.93,162.29,401.79,269.69,356.36,215.99
465,0,0,310.84,162.29,401.79,269.69,356.31,215.99
466,0,0,310.75,162.29,401.79,269.69,356.27,215.99
467,0,0,310.65,162.29,401.79,269.69,356.22,215.99
468,0,0,310.56,162.29,401.79,269.69,356.18,215.99
469,0,0,310.47,162.29,401.79,269.69,356.13,215.99
470,0,0,310.38,162.29,401.79,269.69,356.09,215.99
471,0,0,310.29,162.29,401.79,269.69,356.04,215.99
472,0,0,310.20,162.29,401.79,269.69,356.0,215.99
473,0,0,310.11,162.29,401.79,269.69,355.95,215.99
474,0,0,310.01,162.29,401.79,269.69,355.9,215.99
475,0,0,309.92,162.29,401.79,269.69,355.86,215.99
476,0,0,309.83,162.29,401.79,269.69,355.81,215.99
477,0,0,309.74,162.29,401.79,269.69,355.76,215.99
478,0,0,309.65,162.29,401.79,269.69,355.72,215.99
479,0,0,309.56,162.29,401.79,269.69,355.68,215.99
480,0,0,309.47,162.29,401.79,269.69,355.63,215.99
481,0,0,309.37,162.29,401.79,269.69,355.58,215.99
482,0,0,309.28,162.29,401.79,269.69,355.53,215.99
483,0,0,309.19,162.29,401.79,269.69,355.49,215.99
484,0,0,309.10,162.29,401.79,269.69,355.45,215.99
485,0,0,304.10,162.29,401.78,269.69,352.94,215.99
486,0,0,302.67,162.29,401.78,269.69,352.23,215.99
487,0,0,301.23,162.29,401.78,269.69,351.5,215.99
488,0,0,299.80,162.29,401.78,269.69,350.79,215.99
489,0,0,298.37,162.29,401.78,269.69,350.07,215.99
490,0,0,296.93,162.29,401.78,269.69,349.36,215.99
491,0,0,295.50,162.29,401.78,269.69,348.64,215.99
492,0,0,294.00,163.19,404.27,270.60,349.13,216.9
493,0,0,292.50,164.09,406.75,271.50,349.62,217.8
494,0,0,292.30,162.29,401.78,269.69,347.04,215.99
495,0,0,292.30,162.29,409.00,269.69,350.65,215.99
496,0,0,292.69,162.49,409.40,269.90,351.04,216.19
497,0,0,293.09,162.70,409.79,270.11,351.44,216.41
498,0,0,293.48,162.91,410.19,270.31,351.84,216.61
499,0,0,293.88,163.12,410.58,270.52,352.23,216.82
500,0,0,291.90,163.32,408.60,270.73,350.25,217.03
501,0,0,289.93,163.53,406.63,270.94,348.28,217.24
502,0,0,277.79,163.13,394.49,270.54,336.14,216.84
503,0,0,265.65,162.74,382.35,270.15,324.0,216.44
504,0,0,254.81,162.29,371.51,269.69,313.16,215.99
505,0,0,243.97,161.84,360.67,269.24,302.32,215.54
506,0,0,229.97,162.97,346.67,270.37,288.32,216.67
507,0,0,224.09,161.38,340.79,268.79,282.44,215.09
508,0,0,223.19,161.61,339.89,269.02,281.54,215.31
509,0,0,222.29,161.84,338.99,269.24,280.64,215.54
510,0,0,222.00,162.50,338.70,269.90,280.35,216.2
511,0,0,221.70,163.16,338.40,270.57,280.05,216.87
512,0,0,221.41,163.82,338.11,271.23,279.76,217.53
513,0,0,228.27,163.73,344.97,271.14,286.62,217.44
514,0,0,235.13,163.64,351.83,271.05,293.48,217.34
515,0,0,243.39,162.74,360.09,270.15,301.74,216.44
516,0,0,251.65,161.84,368.35,269.24,310.0,215.54
517,0,0,258.42,161.84,375.12,269.24,316.77,215.54
518,0,0,259.15,161.84,375.85,269.24,317.5,215.54
519,0,0,259.87,161.84,376.57,269.24,318.22,215.54
520,0,0,260.59,161.84,377.29,269.24,318.94,215.54
521,0,0,261.31,161.84,378.02,269.24,319.66,215.54
522,0,0,262.04,161.84,378.74,269.24,320.39,215.54
523,0,0,262.76,161.84,379.46,269.24,321.11,215.54
524,0,0,263.48,161.84,380.18,269.24,321.83,215.54
525,0,0,264.21,161.84,380.91,269.24,322.56,215.54
526,0,0,264.93,161.84,381.63,269.24,323.28,215.54
527,0,0,265.65,161.84,382.35,269.24,324.0,215.54
528,0,0,262.58,140.93,382.96,254.02,322.77,197.48
529,0,0,259.51,120.03,383.57,238.79,321.54,179.41
530,0,0,256.43,99.13,384.18,223.57,320.31,161.35
531,0,0,253.36,87.64,384.79,217.75,319.08,152.69
532,0,0,250.29,76.15,385.40,211.94,317.84,144.05
533,0,0,252.64,70.39,389.22,211.86,320.93,141.12
534,0,0,249.41,51.99,389.31,205.00,319.36,128.5
535,0,0,247.09,45.33,390.30,198.16,318.69,121.74
536,0,0,245.28,38.90,391.80,197.40,318.54,118.15
537,0,0,245.80,33.10,395.90,197.00,320.85,115.05
538,0,0,246.70,23.61,396.80,197.41,321.75,110.51
539,0,0,246.70,23.61,396.80,192.00,321.75,107.8
540,0,0,246.25,18.19,396.35,195.20,321.3,106.69
541,0,0,241.96,20.00,399.74,210.36,320.85,115.18
542,0,0,237.68,21.81,403.13,225.51,320.4,123.66
543,0,0,229.80,43.94,404.26,247.65,317.03,145.8
544,0,0,225.00,66.07,405.39,269.78,315.19,167.92
545,0,0,215.10,87.30,404.03,306.37,309.56,196.83
546,0,0,215.18,87.28,404.09,306.40,309.63,196.84
547,0,0,215.26,87.27,404.14,306.44,309.7,196.86
548,0,0,215.34,87.25,404.19,306.48,309.76,196.87
549,0,0,215.42,87.24,404.25,306.52,309.83,196.88
550,0,0,215.50,87.22,404.30,306.55,309.9,196.88
551,0,0,215.58,87.20,404.35,306.59,309.97,196.89
552,0,0,215.66,87.19,404.41,306.63,310.04,196.91
553,0,0,215.74,87.17,404.46,306.66,310.1,196.92
554,0,0,215.82,87.16,404.52,306.70,310.17,196.93
555,0,0,215.90,87.14,404.57,306.74,310.24,196.94
556,0,0,215.98,87.12,404.62,306.78,310.3,196.95
557,0,0,216.06,87.11,404.68,306.81,310.37,196.96
558,0,0,216.14,87.09,404.73,306.85,310.44,196.97
559,0,0,216.22,87.08,404.78,306.89,310.5,196.99
560,0,0,216.30,87.06,404.84,306.93,310.57,197.0
561,0,0,216.38,87.04,404.89,306.96,310.63,197.0
562,0,0,216.46,87.03,404.95,307.00,310.7,197.01
563,0,0,216.54,87.01,405.00,307.04,310.77,197.03
564,0,0,216.62,87.00,405.05,307.07,310.84,197.03
565,0,0,216.70,86.98,405.11,307.11,310.9,197.05
566,0,0,216.78,86.96,405.16,307.15,310.97,197.06
567,0,0,216.86,86.95,405.21,307.19,311.03,197.07
568,0,0,216.94,86.93,405.27,307.22,311.11,197.08
569,0,0,217.02,86.92,405.32,307.26,311.17,197.09
570,0,0,217.10,86.90,405.38,307.30,311.24,197.1
571,0,0,228.95,65.14,402.67,262.15,315.81,163.64
572,0,0,235.56,48.72,401.38,236.87,318.47,142.8
573,0,0,242.17,32.30,400.10,211.59,321.13,121.95
574,0,0,246.29,30.58,399.22,208.44,322.75,119.51
575,0,0,250.40,28.86,398.35,205.30,324.38,117.08
576,0,0,254.80,36.71,398.16,206.10,326.48,121.41
577,0,0,256.76,42.73,397.11,205.80,326.94,124.27
578,0,0,258.71,48.76,396.05,205.50,327.38,127.13
579,0,0,260.67,54.78,395.00,205.20,327.84,129.99
580,0,0,268.40,57.04,393.60,212.40,331.0,134.72
581,0,0,266.79,67.65,393.15,219.40,329.97,143.53
582,0,0,265.19,78.27,392.70,226.40,328.94,152.33
583,0,0,264.29,86.85,389.23,229.09,326.76,157.97
584,0,0,266.09,99.50,388.46,235.84,327.27,167.67
585,0,0,267.90,112.14,387.70,242.60,327.8,177.37
586,0,0,268.01,125.13,386.90,250.95,327.45,188.04
587,0,0,268.12,138.12,386.10,259.30,327.11,198.71
588,0,0,268.24,151.10,385.30,267.65,326.77,209.38
589,0,0,268.35,164.09,384.50,276.00,326.43,220.05
590,0,0,267.90,176.59,384.05,286.70,325.98,231.64
591,0,0,267.45,189.08,383.60,297.40,325.52,243.24
592,0,0,267.00,201.58,383.14,308.10,325.07,254.84
593,0,0,267.00,201.58,383.14,308.10,325.07,254.84
594,0,0,267.00,201.58,383.14,308.10,325.07,254.84
595,0,0,267.00,201.58,383.14,308.10,325.07,254.84
596,0,0,267.00,201.58,383.14,308.10,325.07,254.84
597,0,0,267.00,201.58,383.14,308.10,325.07,254.84
598,0,0,267.00,201.58,383.14,308.10,325.07,254.84
599,0,0,267.00,201.58,383.14,308.10,325.07,254.84
600,0,0,267.00,201.58,383.14,308.10,325.07,254.84
601,0,0,267.00,201.58,383.14,308.10,325.07,254.84
602,0,0,267.00,201.58,383.14,308.10,325.07,254.84
603,0,0,267.00,201.58,383.14,308.10,325.07,254.84
604,0,0,267.00,201.58,383.14,308.10,325.07,254.84
605,0,0,267.00,201.58,383.14,308.10,325.07,254.84
606,0,0,267.00,201.58,383.14,308.10,325.07,254.84
607,0,0,267.00,201.58,383.14,308.10,325.07,254.84
608,0,0,267.00,201.58,383.14,308.10,325.07,254.84
609,0,0,267.00,201.58,383.14,308.10,325.07,254.84
610,0,0,267.00,201.58,383.14,308.10,325.07,254.84
611,0,0,267.00,201.58,383.14,308.10,325.07,254.84
612,0,0,267.00,201.58,383.14,308.10,325.07,254.84
613,0,0,267.00,201.58,383.14,308.10,325.07,254.84
614,0,0,267.00,201.58,383.14,308.10,325.07,254.84
615,0,0,267.00,201.58,383.14,308.10,325.07,254.84
616,0,0,267.00,201.58,383.14,308.10,325.07,254.84
617,0,0,267.00,201.58,383.14,308.10,325.07,254.84
618,0,0,267.00,201.58,383.14,308.10,325.07,254.84
619,0,0,267.00,201.58,383.14,308.10,325.07,254.84
620,0,0,267.00,201.58,383.14,308.10,325.07,254.84
621,0,0,267.00,201.58,383.14,308.10,325.07,254.84
622,0,0,267.00,201.58,383.14,308.10,325.07,254.84
623,0,0,267.00,201.58,383.14,308.10,325.07,254.84
624,0,0,267.00,201.58,383.14,308.10,325.07,254.84
625,0,0,267.00,201.58,383.14,308.10,325.07,254.84
626,0,0,267.00,201.58,383.14,308.10,325.07,254.84
627,0,0,267.00,201.58,383.14,308.10,325.07,254.84
628,0,0,267.00,201.58,383.14,308.10,325.07,254.84
629,0,0,267.00,201.58,383.14,308.10,325.07,254.84
630,0,0,267.00,201.58,383.14,308.10,325.07,254.84
631,0,0,267.00,201.58,383.14,308.10,325.07,254.84
632,0,0,267.00,201.58,383.14,308.10,325.07,254.84
633,0,0,267.00,201.58,383.14,308.10,325.07,254.84
634,0,0,267.00,201.58,383.14,308.10,325.07,254.84
635,0,0,267.00,201.58,383.14,308.10,325.07,254.84
636,0,0,267.00,201.58,383.14,308.10,325.07,254.84
637,0,0,267.00,201.58,383.14,308.10,325.07,254.84
638,0,0,267.00,201.58,383.14,308.10,325.07,254.84
639,0,0,267.00,201.58,383.14,308.10,325.07,254.84
640,0,0,267.00,201.58,383.14,308.10,325.07,254.84
641,0,0,267.00,201.58,383.14,308.10,325.07,254.84
642,0,0,267.00,201.58,383.14,308.10,325.07,254.84
643,0,0,267.00,201.58,383.14,308.10,325.07,254.84
644,0,0,267.00,201.58,383.14,308.10,325.07,254.84
645,0,0,267.00,201.58,383.14,308.10,325.07,254.84
646,0,0,267.00,201.58,383.14,308.10,325.07,254.84
647,0,0,267.00,201.58,383.14,308.10,325.07,254.84
648,0,0,267.00,201.58,383.14,308.10,325.07,254.84
649,0,0,267.00,201.58,383.14,308.10,325.07,254.84
650,0,0,267.00,201.58,383.14,308.10,325.07,254.84
651,0,0,267.00,201.58,383.14,308.10,325.07,254.84
652,0,0,267.00,201.58,383.14,308.10,325.07,254.84
653,0,0,267.00,201.58,383.14,308.10,325.07,254.84
654,0,0,267.00,201.58,383.14,308.10,325.07,254.84
655,0,0,267.00,201.58,383.14,308.10,325.07,254.84
656,0,0,267.00,201.58,383.14,308.10,325.07,254.84
657,0,0,267.00,201.58,383.14,308.10,325.07,254.84
658,0,0,267.00,201.58,383.14,308.10,325.07,254.84
659,0,0,267.00,201.58,383.14,308.10,325.07,254.84
660,0,0,267.00,201.58,383.14,308.10,325.07,254.84
661,0,0,267.00,201.58,383.14,308.10,325.07,254.84
662,0,0,267.00,201.58,383.14,308.10,325.07,254.84
663,0,0,267.00,201.58,383.14,308.10,325.07,254.84
664,0,0,267.00,201.58,383.14,308.10,325.07,254.84
665,0,0,267.00,201.58,383.14,308.10,325.07,254.84
666,0,0,267.00,201.58,383.14,308.10,325.07,254.84
667,0,0,267.00,201.58,383.14,308.10,325.07,254.84
