frame,occluded,outside,xmin,ymin,xmax,ymax,obj_center_x,obj_center_y
349,1,0,255.20,0.00,363.22,26.60,309.21,13.3
350,1,1,255.20,0.00,363.22,26.60,309.21,13.3
350,1,0,255.20,0.00,363.22,26.60,309.21,13.3
351,1,1,255.20,0.00,363.22,26.60,309.21,13.3
351,1,0,255.20,0.00,363.22,26.60,309.21,13.3
352,1,1,255.20,0.00,363.22,26.60,309.21,13.3
352,1,0,255.20,0.00,363.22,26.60,309.21,13.3
353,1,1,255.20,0.00,363.22,26.60,309.21,13.3
353,1,0,255.20,0.00,363.22,26.60,309.21,13.3
354,1,1,255.20,0.00,363.22,26.60,309.21,13.3
354,1,0,255.20,0.00,363.22,26.60,309.21,13.3
355,1,1,255.20,0.00,363.22,26.60,309.21,13.3
355,1,0,255.20,0.00,363.22,26.60,309.21,13.3
356,1,1,255.20,0.00,363.22,26.60,309.21,13.3
356,1,0,255.20,0.00,363.22,26.60,309.21,13.3
357,1,1,255.20,0.00,363.22,26.60,309.21,13.3
357,1,0,255.20,0.00,363.22,26.60,309.21,13.3
358,1,1,255.20,0.00,363.22,26.60,309.21,13.3
358,1,0,255.20,0.00,363.22,26.60,309.21,13.3
359,1,1,255.20,0.00,363.22,26.60,309.21,13.3
359,1,0,255.20,0.00,363.22,26.60,309.21,13.3
360,1,1,255.20,0.00,363.22,26.60,309.21,13.3
360,1,0,255.20,0.00,363.22,26.60,309.21,13.3
361,1,1,255.20,0.00,363.22,26.60,309.21,13.3
361,1,0,255.20,0.00,363.22,26.60,309.21,13.3
362,1,1,255.20,0.00,363.22,26.60,309.21,13.3
362,1,0,255.20,0.00,363.22,26.60,309.21,13.3
363,1,1,255.20,0.00,363.22,26.60,309.21,13.3
363,1,0,255.20,0.00,363.22,26.60,309.21,13.3
364,1,1,255.20,0.00,363.22,26.60,309.21,13.3
364,1,0,255.20,0.00,363.22,26.60,309.21,13.3
365,1,1,255.20,0.00,363.22,26.60,309.21,13.3
365,1,0,255.20,0.00,363.22,26.60,309.21,13.3
366,1,1,255.20,0.00,363.22,26.60,309.21,13.3
366,1,0,255.20,0.00,363.22,26.60,309.21,13.3
367,1,1,255.20,0.00,363.22,26.60,309.21,13.3
367,1,0,255.20,0.00,363.22,26.60,309.21,13.3
368,1,1,255.20,0.00,363.22,26.60,309.21,13.3
368,1,0,255.20,0.00,363.22,26.60,309.21,13.3
369,1,1,255.20,0.00,363.22,26.60,309.21,13.3
369,1,0,255.20,0.00,363.22,26.60,309.21,13.3
370,1,1,255.20,0.00,363.22,26.60,309.21,13.3
370,1,0,255.20,0.00,363.22,26.60,309.21,13.3
371,1,1,255.20,0.00,363.22,26.60,309.21,13.3
371,1,0,255.20,0.00,363.22,26.60,309.21,13.3
372,1,1,255.20,0.00,363.22,26.60,309.21,13.3
372,1,0,255.20,0.00,363.22,26.60,309.21,13.3
373,1,1,255.20,0.00,363.22,26.60,309.21,13.3
373,1,0,255.20,0.00,363.22,26.60,309.21,13.3
374,1,1,255.20,0.00,363.22,26.60,309.21,13.3
374,1,0,255.20,0.00,363.22,26.60,309.21,13.3
375,1,1,255.20,0.00,363.22,26.60,309.21,13.3
375,1,0,255.20,0.00,363.22,26.60,309.21,13.3
376,1,1,255.20,0.00,363.22,26.60,309.21,13.3
376,1,0,255.20,0.00,363.22,26.60,309.21,13.3
377,1,1,255.20,0.00,363.22,26.60,309.21,13.3
377,1,0,255.20,0.00,363.22,26.60,309.21,13.3
378,1,1,255.20,0.00,363.22,26.60,309.21,13.3
378,1,0,255.20,0.00,363.22,26.60,309.21,13.3
379,1,1,255.20,0.00,363.22,26.60,309.21,13.3
379,1,0,255.20,0.00,363.22,26.60,309.21,13.3
380,1,1,255.20,0.00,363.22,26.60,309.21,13.3
380,1,0,255.20,0.00,363.22,26.60,309.21,13.3
381,1,1,255.20,0.00,363.22,26.60,309.21,13.3
381,1,0,255.20,0.00,363.22,26.60,309.21,13.3
382,1,1,255.20,0.00,363.22,26.60,309.21,13.3
382,1,0,255.20,0.00,363.22,26.60,309.21,13.3
383,1,1,255.20,0.00,363.22,26.60,309.21,13.3
383,1,0,255.20,0.00,363.22,26.60,309.21,13.3
384,1,1,255.20,0.00,363.22,26.60,309.21,13.3
384,1,0,255.20,0.00,363.22,26.60,309.21,13.3
385,1,1,255.20,0.00,363.22,26.60,309.21,13.3
385,1,0,255.20,0.00,363.22,26.60,309.21,13.3
386,1,1,255.20,0.00,363.22,26.60,309.21,13.3
386,1,0,255.20,0.00,363.22,26.60,309.21,13.3
387,1,1,255.20,0.00,363.22,26.60,309.21,13.3
387,1,0,255.20,0.00,363.22,26.60,309.21,13.3
388,1,1,255.20,0.00,363.22,26.60,309.21,13.3
388,1,0,255.20,0.00,363.22,26.60,309.21,13.3
389,1,1,255.20,0.00,363.22,26.60,309.21,13.3
389,1,0,255.20,0.00,363.22,26.60,309.21,13.3
390,1,1,255.20,0.00,363.22,26.60,309.21,13.3
390,1,0,255.20,0.00,363.22,26.60,309.21,13.3
391,1,1,255.20,0.00,363.22,26.60,309.21,13.3
391,1,0,255.20,0.00,363.22,26.60,309.21,13.3
392,1,1,255.20,0.00,363.22,26.60,309.21,13.3
392,1,0,255.20,0.00,363.22,26.60,309.21,13.3
393,1,1,255.20,0.00,363.22,26.60,309.21,13.3
393,1,0,255.20,0.00,363.22,26.60,309.21,13.3
394,1,1,255.20,0.00,363.22,26.60,309.21,13.3
394,1,0,255.20,0.00,363.22,26.60,309.21,13.3
395,1,1,255.20,0.00,363.22,26.60,309.21,13.3
395,1,0,255.20,0.00,363.22,26.60,309.21,13.3
396,1,1,255.20,0.00,363.22,26.60,309.21,13.3
396,1,0,255.20,0.00,363.22,26.60,309.21,13.3
397,1,1,255.20,0.00,363.22,26.60,309.21,13.3
397,1,0,255.20,0.00,363.22,26.60,309.21,13.3
398,1,1,255.20,0.00,363.22,26.60,309.21,13.3
398,1,0,255.20,0.00,363.22,26.60,309.21,13.3
399,1,1,255.20,0.00,363.22,26.60,309.21,13.3
399,1,0,255.20,0.00,363.22,26.60,309.21,13.3
400,1,1,255.20,0.00,363.22,26.60,309.21,13.3
400,1,0,255.20,0.00,363.22,26.60,309.21,13.3
401,1,1,255.20,0.00,363.22,26.60,309.21,13.3
401,1,0,255.20,0.00,363.22,26.60,309.21,13.3
402,1,1,255.20,0.00,363.22,26.60,309.21,13.3
402,1,0,255.20,0.00,363.22,26.60,309.21,13.3
403,1,1,255.20,0.00,363.22,26.60,309.21,13.3
403,1,0,255.20,0.00,363.22,26.60,309.21,13.3
404,1,1,255.20,0.00,363.22,26.60,309.21,13.3
404,1,0,255.20,0.00,363.22,26.60,309.21,13.3
405,1,1,255.20,0.00,363.22,26.60,309.21,13.3
405,1,0,255.20,0.00,363.22,26.60,309.21,13.3
406,1,1,255.20,0.00,363.22,26.60,309.21,13.3
406,1,0,255.20,0.00,363.22,26.60,309.21,13.3
407,1,1,255.20,0.00,363.22,26.60,309.21,13.3
407,1,0,255.20,0.00,363.22,26.60,309.21,13.3
408,1,1,255.20,0.00,363.22,26.60,309.21,13.3
408,1,0,255.20,0.00,363.22,26.60,309.21,13.3
409,1,1,255.20,0.00,363.22,26.60,309.21,13.3
409,1,0,255.20,0.00,363.22,26.60,309.21,13.3
410,1,1,255.20,0.00,363.22,26.60,309.21,13.3
410,1,0,255.20,0.00,363.22,26.60,309.21,13.3
411,1,1,255.20,0.00,363.22,26.60,309.21,13.3
411,1,0,255.20,0.00,363.22,26.60,309.21,13.3
412,1,1,255.20,0.00,363.22,26.60,309.21,13.3
412,1,0,255.20,0.00,363.22,26.60,309.21,13.3
413,1,1,255.20,0.00,363.22,26.60,309.21,13.3
413,1,0,255.20,0.00,363.22,26.60,309.21,13.3
414,1,1,255.20,0.00,363.22,26.60,309.21,13.3
414,1,0,255.20,0.00,363.22,26.60,309.21,13.3
415,1,1,255.20,0.00,363.22,26.60,309.21,13.3
415,1,0,243.85,0.00,365.53,43.91,304.69,21.95
416,1,1,243.85,0.00,365.53,43.91,304.69,21.95
416,1,0,255.20,0.00,363.22,26.60,309.21,13.3
417,1,1,255.20,0.00,363.22,26.60,309.21,13.3
417,1,0,255.20,0.00,363.22,26.60,309.21,13.3
418,1,1,255.20,0.00,363.22,26.60,309.21,13.3
418,1,0,255.20,0.00,363.22,26.60,309.21,13.3
419,1,1,255.20,0.00,363.22,26.60,309.21,13.3
419,1,0,255.20,0.00,363.22,26.60,309.21,13.3
420,1,1,255.20,0.00,363.22,26.60,309.21,13.3
420,1,0,255.20,0.00,363.22,26.60,309.21,13.3
421,1,1,255.20,0.00,363.22,26.60,309.21,13.3
421,1,0,255.20,0.00,363.22,26.60,309.21,13.3
422,1,1,255.20,0.00,363.22,26.60,309.21,13.3
422,1,0,255.20,0.00,363.22,26.60,309.21,13.3
423,1,1,255.20,0.00,363.22,26.60,309.21,13.3
423,1,0,255.20,0.00,363.22,26.60,309.21,13.3
424,1,1,255.20,0.00,363.22,26.60,309.21,13.3
424,1,0,255.20,0.00,363.22,26.60,309.21,13.3
425,1,1,255.20,0.00,363.22,26.60,309.21,13.3
425,1,0,255.20,0.00,363.22,26.60,309.21,13.3
426,1,1,255.20,0.00,363.22,26.60,309.21,13.3
426,1,0,247.48,0.00,360.90,43.00,304.19,21.5
427,1,1,247.48,0.00,360.90,43.00,304.19,21.5
427,1,0,255.20,0.00,363.22,26.60,309.21,13.3
428,1,1,255.20,0.00,363.22,26.60,309.21,13.3
428,1,0,255.20,0.00,363.22,26.60,309.21,13.3
429,1,1,255.20,0.00,363.22,26.60,309.21,13.3
429,1,0,255.20,0.00,363.22,26.60,309.21,13.3
430,1,1,255.20,0.00,363.22,26.60,309.21,13.3
430,1,0,255.20,0.00,363.22,26.60,309.21,13.3
431,1,1,255.20,0.00,363.22,26.60,309.21,13.3
431,1,0,255.20,0.00,363.22,26.60,309.21,13.3
432,1,1,255.20,0.00,363.22,26.60,309.21,13.3
432,1,0,255.20,0.00,363.22,26.60,309.21,13.3
433,1,1,255.20,0.00,363.22,26.60,309.21,13.3
433,1,0,255.20,0.00,363.22,26.60,309.21,13.3
434,1,1,255.20,0.00,363.22,26.60,309.21,13.3
434,1,0,255.20,0.00,363.22,26.60,309.21,13.3
435,1,1,255.20,0.00,363.22,26.60,309.21,13.3
435,1,0,255.20,0.00,363.22,26.60,309.21,13.3
436,1,1,255.20,0.00,363.22,26.60,309.21,13.3
436,1,0,255.20,0.00,363.22,26.60,309.21,13.3
437,1,1,255.20,0.00,363.22,26.60,309.21,13.3
437,1,0,255.20,0.00,363.22,26.60,309.21,13.3
438,1,0,255.20,0.00,363.22,26.60,309.21,13.3
