Frame,FPS,Distance_x,Distance_y,bbox_xmin,bbox_ymin,bbox_xmax,bbox_ymax,Prop_roi(%),Time,Roi_time,In_roi,Tracking_success,Refound_tracking,camera_pan,camera_tilt,object_pan1,object_tilt1,object_tilt2,object_pan2,img_center_x,img_center_y
242,27.24,-13,-25,270.0,149.0,396,262,44.44,17.73,7.87,True,True,0,515,284,487,457,594,420,320,180
243,28.09,-13,-20,270.0,144.0,396,257,44.27,17.8,7.87,True,True,0,515,284,487,457,594,420,320,180
244,28.9,-13,-13,270.0,137.0,396,250,44.1,17.87,7.87,True,True,0,515,284,487,457,594,420,320,180
245,25.36,-13,-2,270.0,126.0,396,239,43.92,17.94,7.87,True,True,0,515,284,487,457,594,420,320,180
246,25.89,-13,3,270.0,121.0,396,234,43.74,18.01,7.87,True,True,0,515,284,487,457,594,420,320,180
247,26.58,-13,16,270.0,108.0,396,221,43.57,18.09,7.87,True,True,0,515,284,487,456,594,420,320,180
248,25.44,-13,19,270.0,105.0,396,218,43.39,18.16,7.87,True,True,0,515,284,487,444,609,420,320,180
249,26.13,-13,18,270.0,106.0,396,219,43.22,18.23,7.87,True,True,0,515,284,487,426,627,420,320,180
250,25.01,-13,19,270.0,105.0,396,218,43.04,18.31,7.87,True,True,0,515,284,487,413,643,420,320,180
251,25.1,-13,18,270.0,106.0,396,219,42.87,18.38,7.87,True,True,0,515,284,487,399,660,420,320,180
252,28.53,-13,19,270.0,105.0,396,218,42.7,18.45,7.87,True,True,0,515,284,487,383,677,420,320,180
253,26.44,-15,12,272.0,112.0,398,225,42.52,18.53,7.87,True,True,0,515,284,487,365,695,420,320,180
254,23.81,-17,3,274.0,121.0,400,234,42.35,18.61,7.87,True,True,0,515,284,487,350,713,420,320,180
255,26.09,-15,-10,272.0,134.0,398,247,42.17,18.68,7.87,True,True,0,515,284,487,333,731,420,320,180
256,25.41,-17,-11,274.0,135.0,400,248,42.01,18.76,7.87,True,True,0,515,284,487,318,747,420,320,180
257,24.09,-17,-28,274.0,152.0,400,265,41.83,18.84,7.87,True,True,0,515,284,487,302,765,420,320,180
258,21.62,-17,-37,274.0,161.0,400,274,46.93,18.93,8.87,False,True,0,515,284,487,284,782,420,320,180
259,23.76,-17,-50,274.0,174.0,400,287,46.72,19.01,8.87,False,True,0,515,281,487,266,800,420,320,180
260,24.19,-17,-57,274.0,181.0,400,294,46.52,19.09,8.87,False,True,0,515,279,487,248,818,420,320,180
261,23.9,-17,-72,274.0,196.0,400,309,46.32,19.17,8.87,False,True,0,515,277,487,231,836,420,320,180
262,22.5,-17,-81,274.0,205.0,400,318,46.12,19.26,8.87,False,True,0,515,273,487,212,843,420,320,180
263,22.82,-17,-98,274.0,222.0,400,335,45.92,19.34,8.87,False,True,0,515,269,487,194,842,420,320,180
264,22.55,-17,-101,274.0,225.0,400,338,45.72,19.42,8.87,False,True,0,515,265,487,192,841,420,320,180
265,24.21,-19,-110,276.0,234.0,402,347,45.52,19.51,8.87,False,True,0,515,261,487,193,841,420,320,180
266,24.6,-19,-113,276.0,237.0,402,350,45.34,19.59,8.87,False,True,0,515,256,487,193,841,420,320,180
267,23.57,-21,-114,278.0,238.0,404,351,45.14,19.67,8.87,False,True,0,515,251,487,193,841,420,320,180
268,22.58,-21,-113,278.0,237.0,404,350,44.95,19.76,8.87,False,True,0,515,246,487,193,841,420,320,180
269,22.87,-19,-102,276.0,226.0,402,339,44.76,19.84,8.87,False,True,0,515,241,487,193,841,420,320,180
270,22.58,-21,-83,278.0,207.0,404,320,44.57,19.93,8.87,False,True,0,515,236,487,193,841,420,320,180
271,22.81,-19,-66,276.0,190.0,402,303,44.38,20.01,8.87,False,True,0,515,232,487,193,841,420,320,180
272,23.65,-21,-41,278.0,165.0,404,278,44.2,20.09,8.87,False,True,0,515,230,487,193,841,420,320,180
273,22.76,-19,-26,276.0,150.0,402,263,44.01,20.18,8.87,True,True,0,515,227,487,193,841,420,320,180
274,21.98,-21,-3,278.0,127.0,404,240,43.83,20.26,8.87,True,True,0,515,227,486,193,841,420,320,180
275,22.93,-19,12,276.0,112.0,402,225,43.65,20.35,8.87,True,True,0,515,227,487,193,841,420,320,180
276,22.43,-21,27,278.0,97.0,404,210,43.47,20.43,8.87,True,True,0,515,227,487,193,841,420,320,180
277,29.1,-19,42,276.0,82.0,402,195,44.55,20.5,9.13,False,True,0,515,227,487,193,841,420,320,180
278,26.85,-21,47,278.0,77.0,404,190,44.4,20.57,9.13,False,True,0,515,229,487,193,841,420,320,180
279,28.13,-19,46,276.0,78.0,402,191,44.25,20.64,9.13,False,True,0,515,230,487,193,841,420,320,180
280,28.65,-21,47,278.0,77.0,404,190,44.11,20.7,9.13,False,True,0,515,232,487,193,841,420,320,180
281,29.95,-19,48,276.0,76.0,402,189,43.97,20.77,9.13,False,True,0,515,234,487,193,841,420,320,180
282,27.87,-21,47,278.0,77.0,404,190,43.83,20.84,9.13,False,True,0,515,235,488,193,841,420,320,180
283,28.71,-19,46,276.0,78.0,402,191,43.69,20.9,9.13,False,True,0,515,236,487,193,841,420,320,180
284,27.27,-21,43,278.0,81.0,404,194,43.55,20.97,9.13,False,True,0,515,237,487,193,841,420,320,180
285,26.98,-19,34,276.0,90.0,402,203,43.4,21.04,9.13,False,True,0,515,239,487,193,841,420,320,180
286,30.0,-21,27,278.0,97.0,404,210,43.27,21.1,9.13,True,True,0,515,240,478,193,842,431,320,180
287,25.23,-19,20,276.0,104.0,402,217,43.12,21.18,9.13,True,True,0,515,240,461,193,842,450,320,180
288,26.69,-21,17,278.0,107.0,404,220,42.98,21.25,9.13,True,True,0,515,240,447,193,842,462,320,180
289,28.44,-19,14,276.0,110.0,402,223,42.85,21.31,9.13,True,True,0,515,240,434,193,842,476,320,180
290,28.15,-21,13,278.0,111.0,404,224,42.71,21.38,9.13,True,True,0,515,240,421,193,842,490,320,180
291,29.66,-25,2,282.0,122.0,408,235,42.58,21.44,9.13,True,True,0,515,240,408,193,842,503,320,180
292,27.1,-39,3,296.0,121.0,422,234,44.11,21.51,9.48,False,True,0,515,240,393,193,842,517,320,180
293,27.83,-57,2,314.0,122.0,440,235,43.97,21.58,9.48,False,True,0,512,240,378,193,842,531,320,180
294,29.81,-63,3,320.0,121.0,446,234,43.84,21.64,9.48,False,True,0,509,240,364,193,842,543,320,180
295,29.97,-75,2,332.0,122.0,458,235,43.71,21.71,9.48,False,True,0,504,240,349,193,842,557,320,180
296,29.7,-93,5,350.0,119.0,476,232,43.58,21.77,9.48,False,True,0,500,240,335,193,842,569,320,180
297,29.46,-101,4,358.0,120.0,484,233,43.45,21.84,9.48,False,True,0,497,240,321,193,842,583,320,180
298,27.02,-97,7,354.0,117.0,480,230,43.31,21.91,9.48,False,True,0,491,240,306,193,842,596,320,180
299,29.64,-101,6,358.0,118.0,484,231,43.19,21.97,9.48,False,True,0,487,240,292,193,842,610,320,180
300,26.8,-95,7,352.0,117.0,478,230,43.05,22.04,9.48,False,True,0,480,240,276,193,842,623,320,180
301,24.88,-93,8,350.0,116.0,476,229,42.91,22.11,9.48,False,True,0,476,240,261,193,842,639,320,180
302,28.92,-85,9,342.0,115.0,468,228,42.78,22.18,9.48,False,True,0,471,240,246,193,842,653,320,180
303,29.31,-81,10,338.0,114.0,464,227,42.65,22.25,9.48,False,True,0,467,240,233,193,842,656,320,180
304,26.9,-67,13,324.0,111.0,450,224,42.52,22.32,9.48,False,True,0,462,240,217,193,842,656,320,180
305,30.37,-61,14,318.0,110.0,444,223,42.4,22.38,9.48,False,True,0,458,240,203,193,842,656,320,180
306,27.71,-51,15,308.0,109.0,434,222,42.27,22.45,9.48,False,True,0,453,240,189,193,842,656,320,180
307,28.26,-33,16,290.0,108.0,416,221,42.14,22.52,9.48,False,True,0,451,240,176,193,842,656,320,180
308,30.06,-23,19,280.0,105.0,406,218,42.02,22.58,9.48,True,True,0,447,240,162,193,842,656,320,180
309,28.03,-5,20,262.0,104.0,388,217,41.9,22.65,9.48,True,True,0,447,240,162,193,842,656,320,180
310,32.17,9,23,248.0,101.0,374,214,41.78,22.71,9.48,True,True,0,447,240,162,193,842,656,320,180
311,25.91,17,24,240.0,100.0,366,213,41.65,22.79,9.48,True,True,0,447,240,162,193,842,656,320,180
312,26.26,31,27,226.0,97.0,352,210,42.57,22.86,9.72,False,True,0,447,240,162,193,842,656,320,180
313,28.49,39,28,218.0,96.0,344,209,42.45,22.92,9.72,False,True,0,449,240,162,193,842,656,320,180
314,29.45,39,29,218.0,95.0,344,208,42.33,22.99,9.72,False,True,0,450,240,162,193,842,656,320,180
315,27.42,39,28,218.0,96.0,344,209,42.2,23.06,9.72,False,True,0,453,240,162,193,842,656,320,180
316,29.72,39,29,218.0,95.0,344,208,42.08,23.12,9.72,False,True,0,455,240,162,193,842,656,320,180
317,29.46,39,28,218.0,96.0,344,209,41.96,23.19,9.72,False,True,0,457,240,162,193,842,656,320,180
318,27.19,33,29,224.0,95.0,350,208,41.83,23.26,9.72,False,True,0,459,240,162,192,842,656,320,180
319,28.14,25,28,232.0,96.0,358,209,41.7,23.33,9.72,True,True,0,461,240,162,193,842,656,320,180
320,25.19,13,29,244.0,95.0,370,208,41.57,23.4,9.72,True,True,0,461,240,162,193,842,656,320,180
321,25.74,7,28,250.0,96.0,376,209,41.44,23.48,9.72,True,True,0,461,240,162,193,842,656,320,180
322,26.35,3,29,254.0,95.0,380,208,41.32,23.55,9.72,True,True,0,461,240,162,193,842,656,320,180
323,25.97,-7,28,264.0,96.0,390,209,41.19,23.62,9.72,True,True,0,461,240,162,193,842,656,320,180
324,25.19,-17,29,274.0,95.0,400,208,41.06,23.7,9.72,True,True,0,461,240,162,193,842,656,320,180
325,26.24,-19,28,276.0,96.0,402,209,40.94,23.77,9.72,True,True,0,461,240,162,193,842,656,320,180
326,23.54,-21,29,278.0,95.0,404,208,40.8,23.85,9.72,True,True,0,461,240,162,193,842,656,320,180
327,26.37,-19,28,276.0,96.0,402,209,40.68,23.92,9.72,True,True,0,461,240,162,193,842,656,320,180
328,23.5,-21,29,278.0,95.0,404,208,40.55,24.0,9.72,True,True,0,461,240,162,193,842,655,320,180
329,27.12,-19,28,276.0,96.0,402,209,40.43,24.07,9.72,True,True,0,461,240,163,193,842,656,320,180
330,26.12,-21,29,278.0,95.0,404,208,40.3,24.15,9.72,True,True,0,461,240,176,193,842,640,320,180
331,23.9,-19,28,276.0,96.0,402,209,40.17,24.22,9.72,True,True,0,461,240,197,193,842,621,320,180
332,22.07,-21,29,278.0,95.0,404,208,40.03,24.31,9.72,True,True,0,461,240,216,193,842,604,320,180
333,24.45,-19,28,276.0,96.0,402,209,39.9,24.39,9.72,True,True,0,461,240,234,193,842,589,320,180
334,24.22,-21,29,278.0,95.0,404,208,39.77,24.47,9.72,True,True,0,461,240,252,193,842,572,320,180
335,22.97,-17,28,274.0,96.0,400,209,39.63,24.56,9.72,True,True,0,461,240,270,193,842,556,320,180
336,22.51,-13,23,270.0,101.0,396,214,39.49,24.64,9.72,True,True,0,461,240,287,193,842,538,320,180
337,24.34,-11,20,268.0,104.0,394,217,39.37,24.72,9.72,True,True,0,461,240,304,193,842,524,320,180
338,21.66,-9,19,266.0,105.0,392,218,39.23,24.81,9.72,True,True,0,461,240,323,193,842,507,320,180
339,22.49,-1,14,258.0,110.0,384,223,39.1,24.89,9.72,True,True,0,461,240,342,193,842,491,320,180
340,21.59,5,13,252.0,111.0,378,224,38.96,24.98,9.72,True,True,0,461,240,360,193,842,474,320,180
341,22.74,13,10,244.0,114.0,370,227,38.83,25.06,9.72,True,True,0,461,240,378,193,842,457,320,180
342,22.45,23,9,234.0,115.0,360,228,38.7,25.15,9.72,True,True,0,461,240,397,193,842,439,320,180
343,22.52,37,6,220.0,118.0,346,231,44.64,25.23,11.26,False,True,0,461,240,416,193,842,425,320,180
344,22.64,47,7,210.0,117.0,336,230,44.49,25.32,11.26,False,True,0,463,240,431,193,842,420,320,180
345,24.07,61,4,196.0,120.0,322,233,44.34,25.4,11.26,False,True,0,465,240,449,193,842,420,320,180
346,21.65,77,3,180.0,121.0,306,234,44.19,25.49,11.26,False,True,0,469,240,466,193,842,420,320,180
347,23.75,87,2,170.0,122.0,296,235,44.05,25.57,11.26,False,True,0,473,240,483,193,842,420,320,180
348,22.1,105,3,152.0,121.0,278,234,43.9,25.66,11.26,False,True,0,477,240,491,193,842,420,320,180
349,22.84,115,2,142.0,122.0,268,235,43.76,25.74,11.26,False,True,0,482,240,490,193,842,420,320,180
350,21.85,127,1,130.0,123.0,256,236,43.62,25.82,11.26,False,True,0,487,240,490,193,842,420,320,180
351,22.21,127,0,130.0,124.0,256,237,43.47,25.91,11.26,False,True,0,494,240,490,193,842,420,320,180
352,23.76,127,1,130.0,123.0,256,236,43.34,25.99,11.26,False,True,0,500,240,490,193,842,420,320,180
353,26.23,117,0,140.0,124.0,266,237,43.22,26.06,11.26,False,True,0,506,240,490,193,842,420,320,180
354,23.29,91,1,166.0,123.0,292,236,43.08,26.14,11.26,False,True,0,509,240,490,193,842,420,320,180
355,29.96,81,0,176.0,124.0,302,237,42.98,26.2,11.26,False,True,0,512,240,490,193,842,420,320,180
356,29.98,53,1,204.0,123.0,330,236,42.87,26.27,11.26,False,True,0,515,240,490,192,842,420,320,180
357,27.17,27,0,230.0,124.0,356,237,42.76,26.33,11.26,True,True,0,518,240,490,193,842,420,320,180
358,29.8,11,1,246.0,123.0,372,236,42.66,26.4,11.26,True,True,0,518,240,490,193,842,420,320,180
359,28.13,-3,0,260.0,124.0,386,237,42.55,26.47,11.26,True,True,0,518,240,490,193,842,420,320,180
360,26.79,-15,1,272.0,123.0,398,236,42.44,26.53,11.26,True,True,0,518,240,490,193,842,420,320,180
361,29.84,-25,0,282.0,124.0,408,237,42.33,26.6,11.26,True,True,0,518,240,490,193,842,420,320,180
362,31.01,-33,1,290.0,123.0,416,236,43.32,26.67,11.55,False,True,0,518,240,490,193,842,420,320,180
363,29.86,-33,0,290.0,124.0,416,237,43.21,26.73,11.55,False,True,0,515,240,490,193,842,420,320,180
364,29.68,-33,1,290.0,123.0,416,236,43.11,26.8,11.55,False,True,0,511,240,490,193,842,420,320,180
365,27.04,-33,0,290.0,124.0,416,237,43.0,26.86,11.55,False,True,0,507,240,490,193,841,420,320,180
366,28.83,-33,1,290.0,123.0,416,236,42.89,26.93,11.55,False,True,0,505,240,490,193,842,420,320,180
367,29.54,-33,0,290.0,124.0,416,237,42.79,26.99,11.55,False,True,0,501,240,490,193,842,420,320,180
368,26.79,-19,1,276.0,123.0,402,236,42.68,27.06,11.55,True,True,0,499,240,490,193,842,420,320,180
369,27.89,-11,0,268.0,124.0,394,237,42.57,27.13,11.55,True,True,0,499,240,490,193,842,411,320,180
370,29.66,7,1,250.0,123.0,376,236,42.47,27.2,11.55,True,True,0,499,240,490,193,842,394,320,180
371,28.2,17,0,240.0,124.0,366,237,42.37,27.26,11.55,True,True,0,499,240,490,193,842,379,320,180
372,28.09,25,1,232.0,123.0,358,236,42.27,27.33,11.55,True,True,0,499,240,490,193,842,364,320,180
373,28.71,39,0,218.0,124.0,344,237,43.23,27.39,11.84,False,True,0,499,240,490,193,842,349,320,180
374,27.95,41,1,216.0,123.0,342,236,43.12,27.46,11.84,False,True,0,500,240,490,193,842,334,320,180
375,25.27,39,0,218.0,124.0,344,237,43.01,27.53,11.84,False,True,0,502,240,490,193,842,317,320,180
376,28.65,41,1,216.0,123.0,342,236,42.91,27.6,11.84,False,True,0,504,240,490,193,842,303,320,180
377,29.1,41,0,216.0,124.0,342,237,42.81,27.66,11.84,False,True,0,506,240,490,193,842,288,320,180
378,25.98,41,1,216.0,123.0,342,236,42.7,27.74,11.84,False,True,0,508,240,490,193,843,272,320,180
379,26.98,29,0,228.0,124.0,354,237,42.58,27.81,11.84,True,True,0,510,240,490,193,842,255,320,180
380,22.32,25,1,232.0,123.0,358,236,42.47,27.89,11.84,True,True,0,510,240,490,193,842,238,320,180
381,28.22,15,0,242.0,124.0,368,237,42.36,27.95,11.84,True,True,0,510,240,490,193,842,223,320,180
382,28.04,11,1,246.0,123.0,372,236,42.26,28.02,11.84,True,True,0,510,240,490,193,842,208,320,180
383,28.14,5,0,252.0,124.0,378,237,42.16,28.09,11.84,True,True,0,510,240,490,193,842,192,320,180
384,28.26,-3,1,260.0,123.0,386,236,42.06,28.15,11.84,True,True,0,510,240,490,193,842,188,320,180
385,30.03,-5,0,262.0,124.0,388,237,41.96,28.22,11.84,True,True,0,510,240,490,193,842,188,320,180
386,28.58,-3,1,260.0,123.0,386,236,41.86,28.29,11.84,True,True,0,510,240,490,193,842,188,320,180
387,30.24,-3,0,260.0,124.0,386,237,41.76,28.36,11.84,True,True,0,510,240,490,193,842,188,320,180
388,27.75,-3,1,260.0,123.0,386,236,41.66,28.42,11.84,True,True,0,510,240,490,193,842,188,320,180
389,30.82,-3,0,260.0,124.0,386,237,41.57,28.49,11.84,True,True,0,510,240,490,193,842,188,320,180
390,27.38,-3,1,260.0,123.0,386,236,41.47,28.56,11.84,True,True,0,510,240,490,193,842,188,320,180
391,26.08,-3,0,260.0,124.0,386,237,41.36,28.63,11.84,True,True,0,510,240,490,193,842,188,320,180
392,28.51,-3,1,260.0,123.0,386,236,41.26,28.7,11.84,True,True,0,510,240,490,193,842,188,320,180
393,27.6,-3,0,260.0,124.0,386,237,41.16,28.77,11.84,True,True,0,510,240,490,193,842,188,320,180
394,25.52,-3,1,260.0,123.0,386,236,41.06,28.84,11.84,True,True,0,510,240,490,193,842,188,320,180
395,29.01,-3,0,260.0,124.0,386,237,40.96,28.91,11.84,True,True,0,510,240,490,193,842,188,320,180
396,24.32,-3,1,260.0,123.0,386,236,40.86,28.99,11.84,True,True,0,510,240,490,193,842,188,320,180
397,26.39,-3,0,260.0,124.0,386,237,40.76,29.06,11.84,True,True,0,510,240,490,193,842,187,320,180
398,25.76,-3,1,260.0,123.0,386,236,40.65,29.13,11.84,True,True,0,510,240,490,193,842,188,320,180
399,26.27,-3,0,260.0,124.0,386,237,40.55,29.2,11.84,True,True,0,510,240,490,193,842,188,320,180
400,27.47,-3,1,260.0,123.0,386,236,40.45,29.28,11.84,True,True,0,510,240,490,193,842,188,320,180
401,28.59,-3,0,260.0,124.0,386,237,40.35,29.34,11.84,True,True,0,510,240,490,193,842,188,320,180
402,24.9,-3,1,260.0,123.0,386,236,40.25,29.42,11.84,True,True,0,510,240,490,193,842,188,320,180
403,26.79,-3,0,260.0,124.0,386,237,40.15,29.5,11.84,True,True,0,510,240,490,193,842,188,320,180
404,24.98,-3,1,260.0,123.0,386,236,40.05,29.57,11.84,True,True,0,510,240,490,193,842,188,320,180
405,25.27,-3,0,260.0,124.0,386,237,39.94,29.65,11.84,True,True,0,510,240,490,193,842,188,320,180
406,23.82,-3,1,260.0,123.0,386,236,39.84,29.73,11.84,True,True,0,510,240,490,193,842,188,320,180
407,22.57,-3,0,260.0,124.0,386,237,39.73,29.81,11.84,True,True,0,510,240,490,193,842,188,320,180
408,24.93,-3,1,260.0,123.0,386,236,39.62,29.89,11.84,True,True,0,510,240,490,193,842,188,320,180
409,22.7,-3,0,260.0,124.0,386,237,39.51,29.97,11.84,True,True,0,510,240,490,193,842,188,320,180
410,22.35,-3,1,260.0,123.0,386,236,39.4,30.06,11.84,True,True,0,510,240,490,193,842,188,320,180
411,22.74,-3,0,260.0,124.0,386,237,39.29,30.14,11.84,True,True,0,510,240,490,193,842,208,320,180
412,20.4,-3,1,260.0,123.0,386,236,39.18,30.23,11.84,True,True,0,510,240,490,193,842,229,320,180
413,22.33,-3,0,260.0,124.0,386,237,39.07,30.32,11.84,True,True,0,510,240,490,193,842,247,320,180
414,22.22,-3,1,260.0,123.0,386,236,38.95,30.4,11.84,True,True,0,510,240,490,193,842,267,320,180
415,24.26,-3,0,260.0,124.0,386,237,38.85,30.49,11.84,True,True,0,510,240,490,193,842,285,320,180
416,22.97,-3,1,260.0,123.0,386,236,38.74,30.57,11.84,True,True,0,510,240,490,193,842,304,320,180
417,23.88,-5,0,262.0,124.0,388,237,38.64,30.65,11.84,True,True,0,510,240,490,193,842,322,320,180
418,20.42,-3,1,260.0,123.0,386,236,38.52,30.74,11.84,True,True,0,510,240,490,193,842,343,320,180
419,22.43,-5,0,262.0,124.0,388,237,38.42,30.83,11.84,True,True,0,510,240,490,193,842,363,320,180
420,21.29,-3,1,260.0,123.0,386,236,38.31,30.91,11.84,True,True,0,510,240,490,193,842,382,320,180
421,23.25,-5,0,262.0,124.0,388,237,38.2,31.0,11.84,True,True,0,510,240,490,193,842,400,320,180
422,24.08,-3,1,260.0,123.0,386,236,38.11,31.08,11.84,True,True,0,510,240,490,193,842,418,320,180
423,23.72,-5,0,262.0,124.0,388,237,38.01,31.16,11.84,True,True,0,510,240,490,193,842,432,320,180
424,21.39,-5,1,262.0,123.0,388,236,37.9,31.25,11.84,True,True,0,510,240,490,193,842,452,320,180
425,23.64,-5,0,262.0,124.0,388,237,37.8,31.33,11.84,True,True,0,510,240,490,193,842,467,320,180
426,21.93,-5,1,262.0,123.0,388,236,37.7,31.42,11.84,True,True,0,510,240,490,193,842,484,320,180
427,22.02,-5,0,262.0,124.0,388,237,37.59,31.5,11.84,True,True,0,510,240,490,193,842,498,320,180
428,23.97,-5,1,262.0,123.0,388,236,37.5,31.58,11.84,True,True,0,510,240,490,193,842,498,320,180
429,23.77,-5,0,262.0,124.0,388,237,37.4,31.66,11.84,True,True,0,510,240,490,193,842,498,320,180
430,28.11,-5,1,262.0,123.0,388,236,37.32,31.73,11.84,True,True,0,510,240,490,193,842,498,320,180
431,28.34,-5,0,262.0,124.0,388,237,37.24,31.79,11.84,True,True,0,510,240,490,193,842,498,320,180
432,30.08,-5,1,262.0,123.0,388,236,37.17,31.86,11.84,True,True,0,510,240,490,193,842,498,320,180
433,26.24,-5,0,262.0,124.0,388,237,37.09,31.93,11.84,True,True,0,510,240,490,193,842,498,320,180
434,29.74,-5,1,262.0,123.0,388,236,37.01,31.99,11.84,True,True,0,510,240,490,193,842,498,320,180
435,29.14,-5,0,262.0,124.0,388,237,36.94,32.06,11.84,True,True,0,510,240,490,193,842,500,320,180
436,30.4,-5,1,262.0,123.0,388,236,36.86,32.12,11.84,True,True,0,510,240,490,193,842,498,320,180
437,28.81,-5,0,262.0,124.0,388,237,36.79,32.19,11.84,True,True,0,510,240,490,193,842,498,320,180
438,30.12,-5,1,262.0,123.0,388,236,36.71,32.25,11.84,True,True,0,510,240,490,193,842,498,320,180
439,30.26,-5,0,262.0,124.0,388,237,36.64,32.32,11.84,True,True,0,510,240,490,193,842,498,320,180
440,30.38,-5,1,262.0,123.0,388,236,36.56,32.38,11.84,True,True,0,510,240,490,193,842,498,320,180
441,30.11,-5,0,262.0,124.0,388,237,36.49,32.45,11.84,True,True,0,510,240,490,193,842,498,320,180
442,28.13,-5,1,262.0,123.0,388,236,36.42,32.51,11.84,True,True,0,510,240,490,193,842,498,320,180
443,31.39,-5,0,262.0,124.0,388,237,36.35,32.58,11.84,True,True,0,510,240,490,193,842,498,320,180
444,27.3,-5,1,262.0,123.0,388,236,36.27,32.65,11.84,True,True,0,510,240,490,193,842,498,320,180
445,29.69,-5,0,262.0,124.0,388,237,36.2,32.71,11.84,True,True,0,510,240,490,193,842,498,320,180
446,27.55,-5,1,262.0,123.0,388,236,36.12,32.78,11.84,True,True,0,510,240,490,193,842,498,320,180
447,26.08,-5,0,262.0,124.0,388,237,36.05,32.85,11.84,True,True,0,510,240,490,193,842,498,320,180
448,27.3,-5,1,262.0,123.0,388,236,35.97,32.92,11.84,True,True,0,510,240,490,193,842,498,320,180
449,27.13,-5,0,262.0,124.0,388,237,35.9,32.99,11.84,True,True,0,510,240,490,193,842,498,320,180
450,29.88,-5,1,262.0,123.0,388,236,35.83,33.05,11.84,True,True,0,510,240,490,193,842,498,320,180
451,29.55,-5,0,262.0,124.0,388,237,35.76,33.12,11.84,True,True,0,510,240,490,200,850,486,320,180
452,27.82,-5,1,262.0,123.0,388,236,35.68,33.18,11.84,True,True,0,510,240,490,219,871,471,320,180
453,28.72,-5,0,262.0,124.0,388,237,35.61,33.25,11.84,True,True,0,510,240,490,237,879,458,320,180
454,23.46,-5,1,262.0,123.0,388,236,35.53,33.32,11.84,True,True,0,510,240,490,251,877,442,320,180
455,28.65,-5,0,262.0,124.0,388,237,35.46,33.39,11.84,True,True,0,510,240,490,265,877,429,320,180
456,27.49,-5,3,262.0,121.0,388,234,35.39,33.46,11.84,True,True,0,510,240,490,282,875,416,320,180
457,25.56,-5,20,262.0,104.0,388,217,35.32,33.53,11.84,True,True,0,510,240,490,297,877,401,320,180
458,27.45,-3,27,260.0,97.0,386,210,35.24,33.6,11.84,True,True,0,510,240,490,313,877,386,320,180
459,28.52,-7,38,264.0,86.0,390,199,49.78,33.67,16.75,False,True,0,510,240,490,330,877,371,320,180
460,29.8,-7,45,264.0,79.0,390,192,49.69,33.73,16.75,False,True,0,510,242,490,344,877,357,320,180
461,27.1,-5,50,262.0,74.0,388,187,49.59,33.8,16.75,False,True,0,510,243,490,359,877,342,320,180
462,29.26,-3,59,260.0,65.0,386,178,49.49,33.87,16.75,False,True,0,510,244,490,374,877,326,320,180
463,27.25,-5,62,262.0,62.0,388,175,49.39,33.94,16.75,False,True,0,510,246,490,391,877,310,320,180
464,29.69,-3,67,260.0,57.0,386,170,49.29,34.0,16.75,False,True,0,510,249,490,406,877,296,320,180
465,25.29,-3,66,260.0,58.0,386,171,49.18,34.08,16.75,False,True,0,510,253,490,423,877,277,320,180
466,25.59,-3,63,260.0,61.0,386,174,49.07,34.15,16.75,False,True,0,510,256,490,437,877,261,320,180
467,28.25,-5,52,262.0,72.0,388,185,48.97,34.22,16.75,False,True,0,510,260,490,449,877,246,320,180
468,24.95,-3,45,260.0,79.0,386,192,48.87,34.3,16.75,False,True,0,510,262,490,448,877,229,320,180
469,32.64,-3,45,0.0,0.0,0,0,48.79,34.35,16.75,False,False,0,510,263,490,448,877,217,320,180
470,32.19,-3,45,0.0,0.0,0,0,48.71,34.41,16.75,False,False,0,510,264,490,448,877,203,320,180
471,31.0,-3,45,0.0,0.0,0,0,48.62,34.47,16.75,False,False,0,510,264,490,448,877,191,320,180
472,32.2,-3,45,0.0,0.0,0,0,48.54,34.53,16.75,False,False,0,510,264,490,448,877,188,320,180
473,30.21,-3,45,0.0,0.0,0,0,48.46,34.59,16.75,False,False,0,510,264,490,448,878,188,320,180
474,28.36,-3,45,0.0,0.0,0,0,48.37,34.65,16.75,False,False,0,510,264,490,448,877,188,320,180
475,30.61,-3,45,0.0,0.0,0,0,48.29,34.71,16.75,False,False,0,510,264,490,448,877,188,320,180
476,29.58,-3,45,0.0,0.0,0,0,48.2,34.77,16.75,False,False,0,510,264,490,448,878,188,320,180
477,28.46,-3,45,0.0,0.0,0,0,48.11,34.83,16.75,False,False,0,510,264,490,448,878,188,320,180
478,29.43,-3,45,0.0,0.0,0,0,48.03,34.89,16.75,False,False,0,510,264,490,448,877,188,320,180
479,30.49,-3,45,0.0,0.0,0,0,47.95,34.96,16.75,False,False,0,510,264,490,448,877,188,320,180
480,29.04,-3,45,0.0,0.0,0,0,47.86,35.02,16.75,False,False,0,510,264,490,448,878,188,320,180
481,26.56,-3,45,0.0,0.0,0,0,47.77,35.08,16.75,False,False,0,510,264,490,448,878,188,320,180
482,26.42,-3,45,0.0,0.0,0,0,47.68,35.15,16.75,False,False,0,510,264,490,448,877,188,320,180
483,28.0,-3,45,0.0,0.0,0,0,47.59,35.22,16.75,False,False,0,510,264,490,448,878,188,320,180
484,25.41,-3,45,0.0,0.0,0,0,47.5,35.29,16.75,False,False,0,510,264,490,448,878,188,320,180
