frame,occluded,outside,xmin,ymin,xmax,ymax,obj_center_x,obj_center_y
464,1,0,237.40,0.00,390.88,166.47,314.14,83.23
465,1,0,237.40,0.00,390.88,175.23,314.14,87.61
466,0,0,237.40,0.00,390.88,184.00,314.14,92.0
467,0,0,238.30,3.18,393.60,187.18,315.95,95.18
468,0,0,231.49,22.71,394.96,219.86,313.23,121.28
469,0,0,230.13,47.68,400.40,244.83,315.26,146.25
470,0,0,220.14,82.60,399.00,287.96,309.57,185.28
471,0,0,216.51,98.49,401.70,321.10,309.11,209.8
472,0,0,216.51,101.20,401.70,321.10,309.11,211.15
473,0,0,206.53,111.60,391.71,336.99,299.12,224.3
474,0,0,212.88,110.24,398.07,335.63,305.48,222.94
475,0,0,212.88,110.79,398.07,335.63,305.48,223.21
476,0,0,212.88,111.34,398.07,335.63,305.48,223.49
477,0,0,212.88,111.89,398.07,335.63,305.48,223.76
478,0,0,212.88,112.45,398.07,335.63,305.48,224.04
479,0,0,212.88,113.00,398.07,335.63,305.48,224.31
480,0,0,212.95,112.93,398.13,336.15,305.54,224.54
481,0,0,213.01,112.86,398.20,336.66,305.61,224.76
482,0,0,213.08,112.79,398.26,337.18,305.67,224.99
483,0,0,213.14,112.71,398.33,337.70,305.74,225.2
484,0,0,213.21,112.64,398.39,338.22,305.8,225.43
485,0,0,213.27,112.57,398.46,338.74,305.87,225.66
486,0,0,213.33,112.50,398.52,339.26,305.93,225.88
487,0,0,213.46,112.63,398.65,339.49,306.06,226.06
488,0,0,213.58,112.76,398.77,339.73,306.18,226.25
489,0,0,213.71,112.89,398.90,339.96,306.31,226.43
490,0,0,213.83,113.02,399.02,340.19,306.43,226.61
491,0,0,213.96,113.16,399.15,340.43,306.56,226.8
492,0,0,214.08,113.29,399.27,340.66,306.68,226.98
493,0,0,214.21,113.42,399.40,340.90,306.81,227.16
494,0,0,214.33,113.55,399.52,341.13,306.93,227.34
495,0,0,214.46,113.68,399.65,341.36,307.06,227.52
496,0,0,214.58,113.81,399.77,341.60,307.18,227.71
497,0,0,214.71,113.94,399.90,341.83,307.31,227.88
498,0,0,214.83,114.07,400.02,342.07,307.43,228.07
499,0,0,214.96,114.21,400.15,342.30,307.56,228.25
500,0,0,217.39,88.99,402.58,301.90,309.99,195.44
501,0,0,228.30,77.10,398.98,246.20,313.64,161.65
502,0,0,234.70,58.50,397.16,233.03,315.93,145.76
503,0,0,244.18,60.30,395.34,233.03,319.76,146.67
504,0,0,251.13,58.50,397.16,233.03,324.14,145.76
505,0,0,256.27,65.55,397.16,233.03,326.72,149.29
506,0,0,261.40,72.60,397.16,233.03,329.28,152.81
507,0,0,264.60,78.96,392.60,233.62,328.6,156.29
508,0,0,260.96,90.76,392.84,239.66,326.9,165.21
509,0,0,257.31,102.56,393.08,245.70,325.19,174.13
510,0,0,260.90,114.36,388.54,258.00,324.72,186.18
511,0,0,261.35,129.12,386.97,263.00,324.16,196.06
512,0,0,261.81,143.87,385.40,268.00,323.61,205.94
513,0,0,259.08,156.13,383.15,276.40,321.12,216.26
514,0,0,256.36,168.39,380.90,284.80,318.63,226.59
515,0,0,258.40,186.77,378.65,298.65,318.52,242.71
516,0,0,260.45,205.16,376.40,312.50,318.42,258.83
517,0,0,259.99,214.69,375.95,322.03,317.97,268.36
518,0,0,260.90,223.77,376.85,331.11,318.88,277.44
519,0,0,260.90,223.77,376.85,331.11,318.88,277.44
520,0,0,260.90,223.77,376.85,331.11,318.88,277.44
521,0,0,260.90,223.77,376.85,331.11,318.88,277.44
522,0,0,260.90,223.77,376.85,331.11,318.88,277.44
523,0,0,260.90,223.77,376.85,331.11,318.88,277.44
524,0,0,260.90,223.77,376.85,331.11,318.88,277.44
525,0,0,260.90,223.77,376.85,331.11,318.88,277.44
526,0,0,260.90,223.77,376.85,331.11,318.88,277.44
527,0,0,260.90,223.77,376.85,331.11,318.88,277.44
528,0,0,260.90,223.77,376.85,331.11,318.88,277.44
529,0,0,260.90,223.77,376.85,331.11,318.88,277.44
530,0,0,260.90,223.77,376.85,331.11,318.88,277.44
531,0,0,260.90,223.77,376.85,331.11,318.88,277.44
532,0,0,260.90,223.77,376.85,331.11,318.88,277.44
533,0,0,260.90,223.77,376.85,331.11,318.88,277.44
534,0,0,260.90,223.77,376.85,331.11,318.88,277.44
535,0,0,260.90,223.77,376.85,331.11,318.88,277.44
536,0,0,260.90,223.77,376.85,331.11,318.88,277.44
537,0,0,260.90,223.77,376.85,331.11,318.88,277.44
538,0,0,260.90,223.77,376.85,331.11,318.88,277.44
539,0,0,260.90,223.77,376.85,331.11,318.88,277.44
540,0,0,260.90,223.77,376.85,331.11,318.88,277.44
541,0,0,260.90,223.77,376.85,331.11,318.88,277.44
542,0,0,260.90,223.77,376.85,331.11,318.88,277.44
543,0,0,260.90,223.77,376.85,331.11,318.88,277.44
544,0,0,260.90,223.77,376.85,331.11,318.88,277.44
545,0,0,260.90,223.77,376.85,331.11,318.88,277.44
546,0,0,260.90,223.77,376.85,331.11,318.88,277.44
547,0,0,260.90,223.77,376.85,331.11,318.88,277.44
548,0,0,260.90,223.77,376.85,331.11,318.88,277.44
549,0,0,260.90,223.77,376.85,331.11,318.88,277.44
550,0,0,260.90,223.77,376.85,331.11,318.88,277.44
551,0,0,260.90,223.77,376.85,331.11,318.88,277.44
552,0,0,260.90,223.77,376.85,331.11,318.88,277.44
553,0,0,260.90,223.77,376.85,331.11,318.88,277.44
554,0,0,260.90,223.77,376.85,331.11,318.88,277.44
555,0,0,260.90,223.77,376.85,331.11,318.88,277.44
556,0,0,260.90,223.77,376.85,331.11,318.88,277.44
557,0,0,260.90,223.77,376.85,331.11,318.88,277.44
558,0,0,260.90,223.77,376.85,331.11,318.88,277.44
559,0,0,260.90,223.77,376.85,331.11,318.88,277.44
560,0,0,260.90,223.77,376.85,331.11,318.88,277.44
561,0,0,260.90,223.77,376.85,331.11,318.88,277.44
562,0,0,260.90,223.77,376.85,331.11,318.88,277.44
563,0,0,260.90,223.77,376.85,331.11,318.88,277.44
564,0,0,260.90,223.77,376.85,331.11,318.88,277.44
565,0,0,260.90,223.77,376.85,331.11,318.88,277.44
566,0,0,260.90,223.77,376.85,331.11,318.88,277.44
567,0,0,260.90,223.77,376.85,331.11,318.88,277.44
568,0,0,260.90,223.77,376.85,331.11,318.88,277.44
569,0,0,260.90,223.77,376.85,331.11,318.88,277.44
570,0,0,260.90,223.77,376.85,331.11,318.88,277.44
571,0,0,260.90,223.77,376.85,331.11,318.88,277.44
572,0,0,260.90,223.77,376.85,331.11,318.88,277.44
573,0,0,260.90,223.77,376.85,331.11,318.88,277.44
574,0,0,260.90,223.77,376.85,331.11,318.88,277.44
575,0,0,260.90,223.77,376.85,331.11,318.88,277.44
576,0,0,260.90,223.77,376.85,331.11,318.88,277.44
577,0,0,260.90,223.77,376.85,331.11,318.88,277.44
578,0,0,260.90,223.77,376.85,331.11,318.88,277.44
579,0,0,260.90,223.77,376.85,331.11,318.88,277.44
580,0,0,260.90,223.77,376.85,331.11,318.88,277.44
581,0,0,260.90,223.77,376.85,331.11,318.88,277.44
582,0,0,260.90,223.77,376.85,331.11,318.88,277.44
583,0,0,260.90,223.77,376.85,331.11,318.88,277.44
584,0,0,260.90,223.77,376.85,331.11,318.88,277.44
585,0,0,260.90,223.77,376.85,331.11,318.88,277.44
586,0,0,260.90,223.77,376.85,331.11,318.88,277.44
587,0,0,260.90,223.77,376.85,331.11,318.88,277.44
588,0,0,260.90,223.77,376.85,331.11,318.88,277.44
589,0,0,260.90,223.77,376.85,331.11,318.88,277.44
