frame,occluded,outside,xmin,ymin,xmax,ymax,obj_center_x,obj_center_y
390,0,1,250.00,342.00,338.00,359.00,294.0,350.5
390,0,0,250.00,342.00,338.00,359.00,294.0,350.5
391,0,1,250.00,342.00,338.00,359.00,294.0,350.5
391,0,0,250.00,342.00,338.00,359.00,294.0,350.5
392,0,1,250.00,342.00,338.00,359.00,294.0,350.5
392,0,0,250.00,342.00,338.00,359.00,294.0,350.5
393,0,1,250.00,342.00,338.00,359.00,294.0,350.5
393,0,0,250.00,342.00,338.00,359.00,294.0,350.5
394,0,1,250.00,342.00,338.00,359.00,294.0,350.5
394,0,0,250.00,342.00,338.00,359.00,294.0,350.5
395,0,1,250.00,342.00,338.00,359.00,294.0,350.5
395,0,0,250.00,342.00,338.00,359.00,294.0,350.5
396,0,1,250.00,342.00,338.00,359.00,294.0,350.5
396,0,0,250.00,342.00,338.00,359.00,294.0,350.5
397,0,1,250.00,342.00,338.00,359.00,294.0,350.5
397,0,0,250.00,342.00,338.00,359.00,294.0,350.5
398,0,1,250.00,342.00,338.00,359.00,294.0,350.5
398,0,0,250.00,342.00,338.00,359.00,294.0,350.5
399,0,1,250.00,342.00,338.00,359.00,294.0,350.5
399,0,0,250.00,342.00,338.00,359.00,294.0,350.5
400,0,1,250.00,342.00,338.00,359.00,294.0,350.5
400,0,0,250.00,342.00,338.00,359.00,294.0,350.5
401,0,1,250.00,342.00,338.00,359.00,294.0,350.5
401,0,0,250.00,342.00,338.00,359.00,294.0,350.5
402,0,1,250.00,342.00,338.00,359.00,294.0,350.5
402,0,0,250.00,342.00,338.00,359.00,294.0,350.5
403,0,1,250.00,342.00,338.00,359.00,294.0,350.5
403,0,0,250.00,342.00,338.00,359.00,294.0,350.5
404,0,1,250.00,342.00,338.00,359.00,294.0,350.5
404,0,0,250.00,342.00,338.00,359.00,294.0,350.5
405,0,1,250.00,342.00,338.00,359.00,294.0,350.5
405,0,0,250.00,342.00,338.00,359.00,294.0,350.5
406,0,1,250.00,342.00,338.00,359.00,294.0,350.5
406,0,0,250.00,342.00,338.00,359.00,294.0,350.5
407,0,1,250.00,342.00,338.00,359.00,294.0,350.5
407,0,0,250.00,342.00,338.00,359.00,294.0,350.5
408,0,1,250.00,342.00,338.00,359.00,294.0,350.5
408,0,0,250.00,342.00,338.00,359.00,294.0,350.5
409,0,1,250.00,342.00,338.00,359.00,294.0,350.5
409,0,0,250.00,342.00,338.00,359.00,294.0,350.5
410,0,1,250.00,342.00,338.00,359.00,294.0,350.5
410,0,0,250.00,342.00,338.00,359.00,294.0,350.5
411,0,1,250.00,342.00,338.00,359.00,294.0,350.5
411,0,0,250.00,342.00,338.00,359.00,294.0,350.5
412,0,1,250.00,342.00,338.00,359.00,294.0,350.5
412,0,0,250.00,342.00,338.00,359.00,294.0,350.5
413,0,1,250.00,342.00,338.00,359.00,294.0,350.5
413,0,0,250.00,342.00,338.00,359.00,294.0,350.5
414,0,1,250.00,342.00,338.00,359.00,294.0,350.5
414,0,0,250.00,342.00,338.00,359.00,294.0,350.5
415,0,1,250.00,342.00,338.00,359.00,294.0,350.5
415,0,0,250.00,342.00,338.00,359.00,294.0,350.5
416,0,1,250.00,342.00,338.00,359.00,294.0,350.5
416,0,0,250.00,342.00,338.00,359.00,294.0,350.5
417,0,1,250.00,342.00,338.00,359.00,294.0,350.5
417,0,0,250.00,342.00,338.00,359.00,294.0,350.5
418,0,1,250.00,342.00,338.00,359.00,294.0,350.5
418,0,0,250.00,342.00,338.00,359.00,294.0,350.5
419,0,1,250.00,342.00,338.00,359.00,294.0,350.5
419,0,0,250.00,342.00,338.00,359.00,294.0,350.5
420,0,1,250.00,342.00,338.00,359.00,294.0,350.5
420,0,0,250.00,342.00,338.00,359.00,294.0,350.5
421,0,1,250.00,342.00,338.00,359.00,294.0,350.5
421,0,0,250.00,342.00,338.00,359.00,294.0,350.5
422,0,1,250.00,342.00,338.00,359.00,294.0,350.5
422,0,0,250.00,342.00,338.00,359.00,294.0,350.5
423,0,1,250.00,342.00,338.00,359.00,294.0,350.5
423,0,0,250.00,342.00,338.00,359.00,294.0,350.5
424,0,1,250.00,342.00,338.00,359.00,294.0,350.5
424,0,0,250.00,342.00,338.00,359.00,294.0,350.5
425,0,1,250.00,342.00,338.00,359.00,294.0,350.5
425,0,0,250.00,342.00,338.00,359.00,294.0,350.5
426,0,1,250.00,342.00,338.00,359.00,294.0,350.5
426,0,0,250.00,342.00,338.00,359.00,294.0,350.5
427,0,1,250.00,342.00,338.00,359.00,294.0,350.5
427,0,0,250.00,342.00,338.00,359.00,294.0,350.5
428,0,1,250.00,342.00,338.00,359.00,294.0,350.5
428,0,0,250.00,342.00,338.00,359.00,294.0,350.5
429,0,1,250.00,342.00,338.00,359.00,294.0,350.5
429,0,0,250.00,342.00,338.00,359.00,294.0,350.5
430,0,1,250.00,342.00,338.00,359.00,294.0,350.5
430,0,0,250.00,342.00,338.00,359.00,294.0,350.5
431,0,1,250.00,342.00,338.00,359.00,294.0,350.5
431,0,0,250.00,342.00,338.00,359.00,294.0,350.5
432,0,1,250.00,342.00,338.00,359.00,294.0,350.5
432,0,0,250.00,342.00,338.00,359.00,294.0,350.5
433,0,1,250.00,342.00,338.00,359.00,294.0,350.5
433,0,0,250.00,342.00,338.00,359.00,294.0,350.5
434,0,1,250.00,342.00,338.00,359.00,294.0,350.5
434,0,0,250.00,342.00,338.00,359.00,294.0,350.5
435,0,1,250.00,342.00,338.00,359.00,294.0,350.5
435,0,0,250.00,342.00,338.00,359.00,294.0,350.5
436,0,1,250.00,342.00,338.00,359.00,294.0,350.5
436,0,0,250.00,342.00,338.00,359.00,294.0,350.5
437,0,1,250.00,342.00,338.00,359.00,294.0,350.5
437,0,0,250.00,342.00,338.00,359.00,294.0,350.5
438,0,1,250.00,342.00,338.00,359.00,294.0,350.5
438,0,0,250.00,342.00,338.00,359.00,294.0,350.5
439,0,1,250.00,342.00,338.00,359.00,294.0,350.5
439,0,0,250.00,342.00,338.00,359.00,294.0,350.5
440,0,1,250.00,342.00,338.00,359.00,294.0,350.5
440,0,0,250.00,342.00,338.00,359.00,294.0,350.5
441,0,1,250.00,342.00,338.00,359.00,294.0,350.5
441,0,0,250.00,342.00,338.00,359.00,294.0,350.5
442,0,1,250.00,342.00,338.00,359.00,294.0,350.5
442,0,0,250.00,342.00,338.00,359.00,294.0,350.5
443,0,1,250.00,342.00,338.00,359.00,294.0,350.5
443,0,0,250.00,342.00,338.00,359.00,294.0,350.5
444,0,1,250.00,342.00,338.00,359.00,294.0,350.5
444,0,0,250.00,342.00,338.00,359.00,294.0,350.5
445,0,1,250.00,342.00,338.00,359.00,294.0,350.5
445,0,0,250.00,342.00,338.00,359.00,294.0,350.5
446,0,1,250.00,342.00,338.00,359.00,294.0,350.5
446,0,0,250.00,342.00,338.00,359.00,294.0,350.5
447,0,1,250.00,342.00,338.00,359.00,294.0,350.5
447,0,0,250.00,342.00,338.00,359.00,294.0,350.5
448,0,1,250.00,342.00,338.00,359.00,294.0,350.5
448,0,0,250.00,342.00,338.00,359.00,294.0,350.5
449,0,1,250.00,342.00,338.00,359.00,294.0,350.5
449,0,0,250.00,342.00,338.00,359.00,294.0,350.5
450,0,1,250.00,342.00,338.00,359.00,294.0,350.5
450,0,0,250.00,342.00,338.00,359.00,294.0,350.5
451,0,1,250.00,342.00,338.00,359.00,294.0,350.5
451,0,0,250.00,342.00,338.00,359.00,294.0,350.5
452,0,1,250.00,342.00,338.00,359.00,294.0,350.5
452,0,0,250.00,342.00,338.00,359.00,294.0,350.5
453,0,1,250.00,342.00,338.00,359.00,294.0,350.5
453,0,0,250.00,342.00,338.00,359.00,294.0,350.5
454,0,1,250.00,342.00,338.00,359.00,294.0,350.5
454,0,0,250.00,342.00,338.00,359.00,294.0,350.5
455,0,1,250.00,342.00,338.00,359.00,294.0,350.5
455,0,0,250.00,342.00,338.00,359.00,294.0,350.5
456,0,1,250.00,342.00,338.00,359.00,294.0,350.5
456,0,0,250.00,342.00,338.00,359.00,294.0,350.5
457,0,1,250.00,342.00,338.00,359.00,294.0,350.5
457,0,0,250.00,342.00,338.00,359.00,294.0,350.5
458,0,1,250.00,342.00,338.00,359.00,294.0,350.5
458,0,0,250.00,342.00,338.00,359.00,294.0,350.5
459,0,1,250.00,342.00,338.00,359.00,294.0,350.5
459,0,0,250.00,342.00,338.00,359.00,294.0,350.5
460,0,1,250.00,342.00,338.00,359.00,294.0,350.5
460,0,0,250.00,342.00,338.00,359.00,294.0,350.5
461,0,1,250.00,342.00,338.00,359.00,294.0,350.5
461,0,0,250.00,342.00,338.00,359.00,294.0,350.5
462,0,1,250.00,342.00,338.00,359.00,294.0,350.5
462,0,0,250.00,342.00,338.00,359.00,294.0,350.5
463,0,1,250.00,342.00,338.00,359.00,294.0,350.5
463,0,0,250.00,342.00,338.00,359.00,294.0,350.5
464,0,1,250.00,342.00,338.00,359.00,294.0,350.5
464,0,0,250.00,342.00,338.00,359.00,294.0,350.5
465,0,1,250.00,342.00,338.00,359.00,294.0,350.5
465,0,0,250.00,342.00,338.00,359.00,294.0,350.5
466,0,1,250.00,342.00,338.00,359.00,294.0,350.5
466,0,0,250.00,342.00,338.00,359.00,294.0,350.5
467,0,1,250.00,342.00,338.00,359.00,294.0,350.5
467,0,0,250.00,342.00,338.00,359.00,294.0,350.5
468,0,1,250.00,342.00,338.00,359.00,294.0,350.5
468,0,0,250.00,342.00,338.00,359.00,294.0,350.5
469,0,1,250.00,342.00,338.00,359.00,294.0,350.5
469,0,0,250.00,342.00,338.00,359.00,294.0,350.5
470,0,1,250.00,342.00,338.00,359.00,294.0,350.5
470,0,0,250.00,342.00,338.00,359.00,294.0,350.5
471,0,1,250.00,342.00,338.00,359.00,294.0,350.5
471,0,0,250.00,342.00,338.00,359.00,294.0,350.5
472,0,1,250.00,342.00,338.00,359.00,294.0,350.5
472,0,0,250.00,342.00,338.00,359.00,294.0,350.5
473,0,1,250.00,342.00,338.00,359.00,294.0,350.5
473,0,0,250.00,342.00,338.00,359.00,294.0,350.5
474,0,1,250.00,342.00,338.00,359.00,294.0,350.5
474,0,0,250.00,342.00,338.00,359.00,294.0,350.5
475,0,1,250.00,342.00,338.00,359.00,294.0,350.5
475,0,0,250.00,342.00,338.00,359.00,294.0,350.5
476,0,1,250.00,342.00,338.00,359.00,294.0,350.5
476,0,0,250.00,342.00,338.00,359.00,294.0,350.5
477,0,1,250.00,342.00,338.00,359.00,294.0,350.5
477,0,0,250.00,342.00,338.00,359.00,294.0,350.5
478,0,1,250.00,342.00,338.00,359.00,294.0,350.5
478,0,0,250.00,342.00,338.00,359.00,294.0,350.5
479,0,1,250.00,342.00,338.00,359.00,294.0,350.5
479,0,0,250.00,342.00,338.00,359.00,294.0,350.5
480,0,1,250.00,342.00,338.00,359.00,294.0,350.5
480,0,0,250.00,342.00,338.00,359.00,294.0,350.5
481,0,1,250.00,342.00,338.00,359.00,294.0,350.5
481,0,0,250.00,342.00,338.00,359.00,294.0,350.5
482,0,1,250.00,342.00,338.00,359.00,294.0,350.5
482,0,0,250.00,342.00,338.00,359.00,294.0,350.5
483,0,1,250.00,342.00,338.00,359.00,294.0,350.5
483,0,0,250.00,342.00,338.00,359.00,294.0,350.5
484,0,1,250.00,342.00,338.00,359.00,294.0,350.5
484,0,0,250.00,342.00,338.00,359.00,294.0,350.5
485,0,1,250.00,342.00,338.00,359.00,294.0,350.5
485,0,0,250.00,342.00,338.00,359.00,294.0,350.5
486,0,1,250.00,342.00,338.00,359.00,294.0,350.5
486,0,0,250.00,342.00,338.00,359.00,294.0,350.5
487,0,1,250.00,342.00,338.00,359.00,294.0,350.5
487,0,0,250.00,342.00,338.00,359.00,294.0,350.5
488,0,1,250.00,342.00,338.00,359.00,294.0,350.5
488,0,0,250.00,342.00,338.00,359.00,294.0,350.5
489,0,1,250.00,342.00,338.00,359.00,294.0,350.5
489,0,0,250.00,342.00,338.00,359.00,294.0,350.5
490,0,1,250.00,342.00,338.00,359.00,294.0,350.5
490,0,0,250.00,342.00,338.00,359.00,294.0,350.5
491,0,1,250.00,342.00,338.00,359.00,294.0,350.5
491,0,0,250.00,342.00,338.00,359.00,294.0,350.5
492,0,1,250.00,342.00,338.00,359.00,294.0,350.5
492,0,0,250.00,342.00,338.00,359.00,294.0,350.5
493,0,1,250.00,342.00,338.00,359.00,294.0,350.5
493,0,0,250.00,342.00,338.00,359.00,294.0,350.5
494,0,1,250.00,342.00,338.00,359.00,294.0,350.5
494,0,0,250.00,342.00,338.00,359.00,294.0,350.5
495,0,1,250.00,342.00,338.00,359.00,294.0,350.5
495,0,0,250.00,342.00,338.00,359.00,294.0,350.5
496,0,1,250.00,342.00,338.00,359.00,294.0,350.5
496,0,0,250.00,342.00,338.00,359.00,294.0,350.5
497,0,1,250.00,342.00,338.00,359.00,294.0,350.5
497,0,0,250.00,342.00,338.00,359.00,294.0,350.5
498,0,1,250.00,342.00,338.00,359.00,294.0,350.5
498,0,0,250.00,342.00,338.00,359.00,294.0,350.5
499,0,1,250.00,342.00,338.00,359.00,294.0,350.5
499,0,0,250.00,342.00,338.00,359.00,294.0,350.5
500,0,1,250.00,342.00,338.00,359.00,294.0,350.5
500,0,0,250.00,342.00,338.00,359.00,294.0,350.5
501,0,1,250.00,342.00,338.00,359.00,294.0,350.5
501,0,0,250.00,342.00,338.00,359.00,294.0,350.5
502,0,1,250.00,342.00,338.00,359.00,294.0,350.5
502,0,0,250.00,342.00,338.00,359.00,294.0,350.5
503,0,1,250.00,342.00,338.00,359.00,294.0,350.5
503,0,0,250.00,342.00,338.00,359.00,294.0,350.5
504,0,1,250.00,342.00,338.00,359.00,294.0,350.5
504,0,0,250.00,342.00,338.00,359.00,294.0,350.5
505,0,1,250.00,342.00,338.00,359.00,294.0,350.5
505,0,0,250.00,342.00,338.00,359.00,294.0,350.5
506,0,1,250.00,342.00,338.00,359.00,294.0,350.5
506,0,0,250.00,342.00,338.00,359.00,294.0,350.5
507,0,1,250.00,342.00,338.00,359.00,294.0,350.5
507,0,0,250.00,342.00,338.00,359.00,294.0,350.5
508,0,1,250.00,342.00,338.00,359.00,294.0,350.5
508,0,0,250.00,342.00,338.00,359.00,294.0,350.5
509,0,1,250.00,342.00,338.00,359.00,294.0,350.5
509,0,0,250.00,342.00,338.00,359.00,294.0,350.5
510,0,1,250.00,342.00,338.00,359.00,294.0,350.5
510,0,0,250.00,342.00,338.00,359.00,294.0,350.5
511,0,1,250.00,342.00,338.00,359.00,294.0,350.5
511,0,0,250.00,342.00,338.00,359.00,294.0,350.5
512,0,1,250.00,342.00,338.00,359.00,294.0,350.5
512,0,0,250.00,342.00,338.00,359.00,294.0,350.5
513,0,1,250.00,342.00,338.00,359.00,294.0,350.5
513,0,0,250.00,342.00,338.00,359.00,294.0,350.5
514,0,1,250.00,342.00,338.00,359.00,294.0,350.5
514,0,0,250.00,342.00,338.00,359.00,294.0,350.5
515,0,1,250.00,342.00,338.00,359.00,294.0,350.5
515,0,0,250.00,342.00,338.00,359.00,294.0,350.5
516,0,1,250.00,342.00,338.00,359.00,294.0,350.5
516,0,0,250.00,342.00,338.00,359.00,294.0,350.5
517,0,1,250.00,342.00,338.00,359.00,294.0,350.5
517,0,0,250.00,342.00,338.00,359.00,294.0,350.5
518,0,1,250.00,342.00,338.00,359.00,294.0,350.5
518,0,0,250.00,342.00,338.00,359.00,294.0,350.5
519,0,1,250.00,342.00,338.00,359.00,294.0,350.5
519,0,0,250.00,342.00,338.00,359.00,294.0,350.5
520,0,1,250.00,342.00,338.00,359.00,294.0,350.5
520,0,0,250.00,342.00,338.00,359.00,294.0,350.5
521,0,1,250.00,342.00,338.00,359.00,294.0,350.5
521,0,0,250.00,342.00,338.00,359.00,294.0,350.5
522,0,1,250.00,342.00,338.00,359.00,294.0,350.5
522,0,0,250.00,342.00,338.00,359.00,294.0,350.5
523,0,1,250.00,342.00,338.00,359.00,294.0,350.5
523,0,0,250.00,342.00,338.00,359.00,294.0,350.5
524,0,1,250.00,342.00,338.00,359.00,294.0,350.5
524,0,0,250.00,342.00,338.00,359.00,294.0,350.5
525,0,1,250.00,342.00,338.00,359.00,294.0,350.5
525,0,0,250.00,342.00,338.00,359.00,294.0,350.5
526,0,1,250.00,342.00,338.00,359.00,294.0,350.5
526,0,0,250.00,342.00,338.00,359.00,294.0,350.5
527,0,1,250.00,342.00,338.00,359.00,294.0,350.5
527,0,0,250.00,342.00,338.00,359.00,294.0,350.5
528,0,1,250.00,342.00,338.00,359.00,294.0,350.5
528,0,0,250.00,342.00,338.00,359.00,294.0,350.5
529,0,1,250.00,342.00,338.00,359.00,294.0,350.5
529,0,0,250.00,342.00,338.00,359.00,294.0,350.5
530,0,1,250.00,342.00,338.00,359.00,294.0,350.5
530,0,0,250.00,342.00,338.00,359.00,294.0,350.5
531,0,1,250.00,342.00,338.00,359.00,294.0,350.5
531,0,0,250.00,342.00,338.00,359.00,294.0,350.5
532,0,1,250.00,342.00,338.00,359.00,294.0,350.5
532,0,0,250.00,342.00,338.00,359.00,294.0,350.5
533,0,1,250.00,342.00,338.00,359.00,294.0,350.5
533,0,0,250.00,342.00,338.00,359.00,294.0,350.5
534,0,1,250.00,342.00,338.00,359.00,294.0,350.5
534,0,0,250.00,342.00,338.00,359.00,294.0,350.5
535,0,1,250.00,342.00,338.00,359.00,294.0,350.5
535,0,0,250.00,342.00,338.00,359.00,294.0,350.5
536,0,1,250.00,342.00,338.00,359.00,294.0,350.5
536,0,0,250.00,342.00,338.00,359.00,294.0,350.5
537,0,1,250.00,342.00,338.00,359.00,294.0,350.5
537,0,0,250.00,342.00,338.00,359.00,294.0,350.5
538,0,1,250.00,342.00,338.00,359.00,294.0,350.5
538,0,0,250.00,342.00,338.00,359.00,294.0,350.5
539,0,1,250.00,342.00,338.00,359.00,294.0,350.5
539,0,0,250.00,342.00,338.00,359.00,294.0,350.5
540,0,1,250.00,342.00,338.00,359.00,294.0,350.5
540,0,0,250.00,342.00,338.00,359.00,294.0,350.5
541,0,1,250.00,342.00,338.00,359.00,294.0,350.5
541,0,0,250.00,342.00,338.00,359.00,294.0,350.5
542,0,1,250.00,342.00,338.00,359.00,294.0,350.5
542,0,0,250.00,342.00,338.00,359.00,294.0,350.5
543,0,1,250.00,342.00,338.00,359.00,294.0,350.5
543,0,0,250.00,342.00,338.00,359.00,294.0,350.5
544,0,1,250.00,342.00,338.00,359.00,294.0,350.5
544,0,0,250.00,342.00,338.00,359.00,294.0,350.5
545,0,1,250.00,342.00,338.00,359.00,294.0,350.5
545,0,0,250.00,342.00,338.00,359.00,294.0,350.5
546,0,1,250.00,342.00,338.00,359.00,294.0,350.5
546,0,0,250.00,342.00,338.00,359.00,294.0,350.5
547,0,1,250.00,342.00,338.00,359.00,294.0,350.5
547,0,0,250.00,342.00,338.00,359.00,294.0,350.5
548,0,1,250.00,342.00,338.00,359.00,294.0,350.5
548,0,0,250.00,342.00,338.00,359.00,294.0,350.5
549,0,1,250.00,342.00,338.00,359.00,294.0,350.5
549,0,0,250.00,342.00,338.00,359.00,294.0,350.5
550,0,1,250.00,342.00,338.00,359.00,294.0,350.5
550,0,0,250.00,342.00,338.00,359.00,294.0,350.5
551,0,1,250.00,342.00,338.00,359.00,294.0,350.5
551,0,0,250.00,342.00,338.00,359.00,294.0,350.5
552,0,1,250.00,342.00,338.00,359.00,294.0,350.5
552,0,0,250.00,342.00,338.00,359.00,294.0,350.5
553,0,1,250.00,342.00,338.00,359.00,294.0,350.5
553,0,0,250.00,342.00,338.00,359.00,294.0,350.5
554,0,1,250.00,342.00,338.00,359.00,294.0,350.5
554,0,0,250.00,342.00,338.00,359.00,294.0,350.5
555,0,1,250.00,342.00,338.00,359.00,294.0,350.5
555,0,0,250.00,342.00,338.00,359.00,294.0,350.5
556,0,1,250.00,342.00,338.00,359.00,294.0,350.5
556,0,0,250.00,342.00,338.00,359.00,294.0,350.5
557,0,1,250.00,342.00,338.00,359.00,294.0,350.5
557,0,0,250.00,342.00,338.00,359.00,294.0,350.5
558,0,1,250.00,342.00,338.00,359.00,294.0,350.5
558,0,0,250.00,342.00,338.00,359.00,294.0,350.5
559,0,1,250.00,342.00,338.00,359.00,294.0,350.5
559,0,0,250.00,342.00,338.00,359.00,294.0,350.5
560,0,1,250.00,342.00,338.00,359.00,294.0,350.5
560,0,0,250.00,342.00,338.00,359.00,294.0,350.5
561,0,1,250.00,342.00,338.00,359.00,294.0,350.5
561,0,0,250.00,342.00,338.00,359.00,294.0,350.5
562,0,1,250.00,342.00,338.00,359.00,294.0,350.5
562,0,0,250.00,342.00,338.00,359.00,294.0,350.5
563,0,1,250.00,342.00,338.00,359.00,294.0,350.5
563,0,0,250.00,342.00,338.00,359.00,294.0,350.5
564,0,1,250.00,342.00,338.00,359.00,294.0,350.5
564,0,0,250.00,342.00,338.00,359.00,294.0,350.5
565,0,1,250.00,342.00,338.00,359.00,294.0,350.5
565,0,0,250.00,342.00,338.00,359.00,294.0,350.5
566,0,1,250.00,342.00,338.00,359.00,294.0,350.5
566,0,0,250.00,342.00,338.00,359.00,294.0,350.5
567,0,1,250.00,342.00,338.00,359.00,294.0,350.5
567,0,0,250.00,342.00,338.00,359.00,294.0,350.5
568,0,1,250.00,342.00,338.00,359.00,294.0,350.5
568,0,0,250.00,342.00,338.00,359.00,294.0,350.5
569,0,1,250.00,342.00,338.00,359.00,294.0,350.5
569,0,0,250.00,342.00,338.00,359.00,294.0,350.5
570,0,1,250.00,342.00,338.00,359.00,294.0,350.5
570,0,0,250.00,342.00,338.00,359.00,294.0,350.5
571,0,1,250.00,342.00,338.00,359.00,294.0,350.5
571,0,0,250.00,342.00,338.00,359.00,294.0,350.5
572,0,1,250.00,342.00,338.00,359.00,294.0,350.5
572,0,0,250.00,342.00,338.00,359.00,294.0,350.5
573,0,1,250.00,342.00,338.00,359.00,294.0,350.5
573,0,0,250.00,342.00,338.00,359.00,294.0,350.5
574,0,1,250.00,342.00,338.00,359.00,294.0,350.5
574,0,0,250.00,342.00,338.00,359.00,294.0,350.5
575,0,1,250.00,342.00,338.00,359.00,294.0,350.5
575,0,0,250.00,342.00,338.00,359.00,294.0,350.5
576,0,1,250.00,342.00,338.00,359.00,294.0,350.5
576,0,0,250.00,342.00,338.00,359.00,294.0,350.5
577,0,1,250.00,342.00,338.00,359.00,294.0,350.5
577,0,0,250.00,342.00,338.00,359.00,294.0,350.5
578,0,1,250.00,342.00,338.00,359.00,294.0,350.5
578,0,0,250.00,342.00,338.00,359.00,294.0,350.5
579,0,1,250.00,342.00,338.00,359.00,294.0,350.5
579,0,0,250.00,342.00,338.00,359.00,294.0,350.5
580,0,1,250.00,342.00,338.00,359.00,294.0,350.5
580,0,0,250.00,342.00,338.00,359.00,294.0,350.5
581,0,1,250.00,342.00,338.00,359.00,294.0,350.5
581,0,0,250.00,342.00,338.00,359.00,294.0,350.5
582,0,1,250.00,342.00,338.00,359.00,294.0,350.5
582,0,0,250.00,342.00,338.00,359.00,294.0,350.5
583,0,1,250.00,342.00,338.00,359.00,294.0,350.5
583,0,0,250.00,342.00,338.00,359.00,294.0,350.5
584,0,1,250.00,342.00,338.00,359.00,294.0,350.5
584,0,0,250.00,342.00,338.00,359.00,294.0,350.5
585,0,1,250.00,342.00,338.00,359.00,294.0,350.5
585,0,0,250.00,342.00,338.00,359.00,294.0,350.5
586,0,1,250.00,342.00,338.00,359.00,294.0,350.5
586,0,0,250.00,342.00,338.00,359.00,294.0,350.5
587,0,1,250.00,342.00,338.00,359.00,294.0,350.5
587,0,0,250.00,342.00,338.00,359.00,294.0,350.5
588,0,1,250.00,342.00,338.00,359.00,294.0,350.5
588,0,0,250.00,342.00,338.00,359.00,294.0,350.5
589,0,1,250.00,342.00,338.00,359.00,294.0,350.5
589,0,0,250.00,342.00,338.00,359.00,294.0,350.5
590,0,1,250.00,342.00,338.00,359.00,294.0,350.5
590,0,0,250.00,342.00,338.00,359.00,294.0,350.5
591,0,1,250.00,342.00,338.00,359.00,294.0,350.5
591,0,0,250.00,342.00,338.00,359.00,294.0,350.5
592,0,1,250.00,342.00,338.00,359.00,294.0,350.5
592,0,0,250.00,342.00,338.00,359.00,294.0,350.5
593,0,1,250.00,342.00,338.00,359.00,294.0,350.5
593,0,0,250.00,342.00,338.00,359.00,294.0,350.5
594,0,1,250.00,342.00,338.00,359.00,294.0,350.5
594,0,0,250.00,342.00,338.00,359.00,294.0,350.5
595,0,1,250.00,342.00,338.00,359.00,294.0,350.5
595,0,0,250.00,342.00,338.00,359.00,294.0,350.5
596,0,1,250.00,342.00,338.00,359.00,294.0,350.5
596,0,0,250.00,342.00,338.00,359.00,294.0,350.5
597,0,1,250.00,342.00,338.00,359.00,294.0,350.5
597,0,0,250.00,342.00,338.00,359.00,294.0,350.5
598,0,1,250.00,342.00,338.00,359.00,294.0,350.5
598,0,0,250.00,342.00,338.00,359.00,294.0,350.5
599,0,1,250.00,342.00,338.00,359.00,294.0,350.5
599,0,0,250.00,342.00,338.00,359.00,294.0,350.5
600,0,1,250.00,342.00,338.00,359.00,294.0,350.5
600,0,0,250.00,342.00,338.00,359.00,294.0,350.5
601,0,1,250.00,342.00,338.00,359.00,294.0,350.5
601,0,0,250.00,342.00,338.00,359.00,294.0,350.5
602,0,1,250.00,342.00,338.00,359.00,294.0,350.5
602,0,0,250.00,342.00,338.00,359.00,294.0,350.5
603,0,1,250.00,342.00,338.00,359.00,294.0,350.5
603,0,0,250.00,342.00,338.00,359.00,294.0,350.5
604,0,1,250.00,342.00,338.00,359.00,294.0,350.5
604,0,0,250.00,342.00,338.00,359.00,294.0,350.5
605,0,1,250.00,342.00,338.00,359.00,294.0,350.5
605,0,0,250.00,342.00,338.00,359.00,294.0,350.5
606,0,1,250.00,342.00,338.00,359.00,294.0,350.5
606,0,0,250.00,342.00,338.00,359.00,294.0,350.5
607,0,1,250.00,342.00,338.00,359.00,294.0,350.5
607,0,0,250.00,342.00,338.00,359.00,294.0,350.5
608,0,1,250.00,342.00,338.00,359.00,294.0,350.5
608,0,0,250.00,342.00,338.00,359.00,294.0,350.5
609,0,1,250.00,342.00,338.00,359.00,294.0,350.5
609,0,0,250.00,342.00,338.00,359.00,294.0,350.5
610,0,1,250.00,342.00,338.00,359.00,294.0,350.5
610,0,0,250.00,342.00,338.00,359.00,294.0,350.5
611,0,1,250.00,342.00,338.00,359.00,294.0,350.5
611,0,0,250.00,342.00,338.00,359.00,294.0,350.5
612,0,1,250.00,342.00,338.00,359.00,294.0,350.5
612,0,0,250.00,342.00,338.00,359.00,294.0,350.5
613,0,1,250.00,342.00,338.00,359.00,294.0,350.5
613,0,0,250.00,342.00,338.00,359.00,294.0,350.5
614,0,1,250.00,342.00,338.00,359.00,294.0,350.5
614,0,0,250.00,342.00,338.00,359.00,294.0,350.5
615,0,1,250.00,342.00,338.00,359.00,294.0,350.5
615,0,0,250.00,342.00,338.00,359.00,294.0,350.5
616,0,1,250.00,342.00,338.00,359.00,294.0,350.5
616,0,0,250.00,342.00,338.00,359.00,294.0,350.5
617,0,1,250.00,342.00,338.00,359.00,294.0,350.5
617,0,0,250.00,342.00,338.00,359.00,294.0,350.5
618,0,1,250.00,342.00,338.00,359.00,294.0,350.5
618,0,0,250.00,342.00,338.00,359.00,294.0,350.5
619,0,1,250.00,342.00,338.00,359.00,294.0,350.5
619,0,0,250.00,342.00,338.00,359.00,294.0,350.5
620,0,1,250.00,342.00,338.00,359.00,294.0,350.5
620,0,0,250.00,342.00,338.00,359.00,294.0,350.5
621,0,1,250.00,342.00,338.00,359.00,294.0,350.5
621,0,0,250.00,342.00,338.00,359.00,294.0,350.5
622,0,1,250.00,342.00,338.00,359.00,294.0,350.5
