frame,occluded,outside,xmin,ymin,xmax,ymax,obj_center_x,obj_center_y
172,0,0,233.76,112.06,349.45,203.87,291.61,157.97
173,0,0,234.75,111.85,350.18,202.94,292.47,157.39
174,0,0,235.75,111.63,350.90,202.00,293.32,156.81
175,0,0,235.65,88.47,352.20,180.90,293.93,134.69
176,0,0,235.24,75.19,351.70,168.85,293.47,122.02
177,0,0,234.83,61.91,351.20,156.80,293.01,109.36
178,0,0,234.42,48.64,350.70,144.75,292.56,96.69
179,0,0,234.01,35.36,350.20,132.70,292.11,84.03
180,0,0,233.60,22.08,349.70,120.65,291.65,71.37
181,0,0,233.19,8.80,349.20,108.60,291.19,58.7
182,0,0,235.40,0.96,351.41,95.10,293.41,48.03
183,1,0,233.68,0.00,349.69,79.58,291.69,39.79
184,1,0,231.71,0.00,347.72,75.16,289.72,37.58
185,1,0,228.76,0.00,344.77,55.98,286.76,27.99
186,1,0,229.25,0.00,345.26,50.08,287.25,25.04
187,1,0,229.74,0.00,345.76,38.77,287.75,19.39
188,1,0,226.79,0.00,342.81,29.91,284.8,14.96
189,1,1,231.22,0.00,347.23,16.14,289.23,8.07
