Frame,FPS,Distance_x,Distance_y,bbox_xmin,bbox_ymin,bbox_xmax,bbox_ymax,Prop_roi(%),Time,Roi_time,In_roi,Tracking_success,Refound_tracking,camera_pan,camera_tilt,object_pan1,object_tilt1,object_tilt2,object_pan2,img_center_x,img_center_y
280,16,0,0,0,0,0,0,11.28,23.54,2.65,,False,83,501,236,163,193,842,656,320,180
281,15,0,0,0,0,0,0,11.23,23.63,2.65,,False,83,501,236,163,193,842,656,320,180
282,16,0,0,0,0,0,0,11.19,23.71,2.65,,False,83,501,236,163,192,842,656,320,180
283,16,0,0,0,0,0,0,11.15,23.79,2.65,,False,83,501,236,163,193,842,656,320,180
284,18,0,0,0,0,0,0,11.12,23.87,2.65,,False,83,501,236,163,193,842,656,320,180
285,19,0,0,0,0,0,0,11.08,23.94,2.65,,False,83,501,236,163,193,842,656,320,180
286,20,0,0,0,0,0,0,11.05,24.01,2.65,,False,83,501,236,163,193,842,656,320,180
287,19,0,0,0,0,0,0,11.02,24.08,2.65,,False,83,501,236,164,193,842,656,320,180
288,19,0,0,0,0,0,0,10.99,24.15,2.65,,False,83,501,236,178,193,842,639,320,180
289,19,0,0,0,0,0,0,10.96,24.22,2.65,,False,83,501,236,197,193,842,622,320,180
290,19,0,0,0,0,0,0,10.92,24.29,2.65,,False,83,501,236,213,193,842,607,320,180
291,19,0,0,0,0,0,0,10.89,24.36,2.65,,False,83,501,236,229,194,842,595,320,180
292,19,0,0,0,0,0,0,10.86,24.43,2.65,,False,83,501,236,245,193,842,580,320,180
293,18,0,0,0,0,0,0,10.83,24.5,2.65,,False,83,501,236,260,193,842,566,320,180
294,18,0,0,0,0,0,0,10.8,24.57,2.65,,False,83,501,236,276,193,842,552,320,180
295,20,0,0,0,0,0,0,10.77,24.64,2.65,,False,83,501,236,293,193,842,537,320,180
296,19,0,0,0,0,0,0,10.74,24.71,2.65,,False,83,501,236,308,193,842,524,320,180
297,19,0,0,0,0,0,0,10.71,24.78,2.65,,False,83,501,236,323,193,842,511,320,180
298,18,0,0,0,0,0,0,10.67,24.86,2.65,,False,83,501,236,341,193,842,497,320,180
299,19,0,0,0,0,0,0,10.64,24.93,2.65,,False,83,501,236,357,193,842,483,320,180
300,19,0,0,0,0,0,0,10.61,25.0,2.65,,False,83,501,236,373,193,842,469,320,180
301,20,0,0,0,0,0,0,10.59,25.06,2.65,,False,83,501,236,388,193,842,455,320,180
302,20,0,0,0,0,0,0,10.56,25.13,2.65,,False,83,501,236,403,193,842,441,320,180
303,19,0,0,0,0,0,0,10.53,25.2,2.65,,False,83,501,236,418,193,842,429,320,180
304,18,0,0,0,0,0,0,10.5,25.27,2.65,,False,83,501,236,431,193,842,420,320,180
305,18,0,0,0,0,0,0,10.47,25.34,2.65,,False,83,501,236,447,193,842,420,320,180
306,18,0,0,0,0,0,0,10.44,25.42,2.65,,False,83,501,236,462,193,842,420,320,180
307,19,0,0,0,0,0,0,10.41,25.49,2.65,,False,83,501,236,476,193,842,420,320,180
308,17,0,0,0,0,0,0,10.38,25.56,2.65,,False,83,501,236,491,193,842,420,320,180
309,17,0,0,0,0,0,0,10.35,25.64,2.65,,False,83,501,236,490,193,842,420,320,180
310,18,0,0,0,0,0,0,10.32,25.71,2.65,,False,83,501,236,490,193,842,420,320,180
311,17,0,0,0,0,0,0,10.29,25.79,2.65,,False,83,501,236,490,193,842,420,320,180
312,18,0,0,0,0,0,0,10.26,25.86,2.65,,False,83,501,236,490,193,842,420,320,180
313,18,0,0,0,0,0,0,10.23,25.94,2.65,,False,83,501,236,490,193,842,420,320,180
314,19,0,0,0,0,0,0,10.2,26.0,2.65,,False,83,501,236,490,193,842,420,320,180
315,19,0,0,0,0,0,0,10.17,26.08,2.65,,False,83,501,236,490,193,842,420,320,180
316,19,0,0,0,0,0,0,10.15,26.15,2.65,,False,83,501,236,490,193,842,420,320,180
317,18,0,0,0,0,0,0,10.12,26.22,2.65,,False,83,501,236,490,193,842,420,320,180
318,18,0,0,0,0,0,0,10.09,26.29,2.65,,False,83,501,236,490,193,842,420,320,180
319,19,0,0,0,0,0,0,10.06,26.36,2.65,,False,83,501,236,490,193,842,420,320,180
320,19,0,0,0,0,0,0,10.04,26.44,2.65,,False,83,501,236,490,193,842,420,320,180
321,18,0,0,0,0,0,0,10.01,26.51,2.65,,False,83,501,236,490,193,842,420,320,180
322,18,0,0,0,0,0,0,9.98,26.59,2.65,,False,83,501,236,490,193,842,420,320,180
323,18,0,0,0,0,0,0,9.95,26.66,2.65,,False,83,501,236,490,193,842,420,320,180
324,18,0,0,0,0,0,0,9.93,26.73,2.65,,False,83,501,236,490,193,842,420,320,180
325,19,0,0,0,0,0,0,9.9,26.8,2.65,,False,83,501,236,490,193,842,420,320,180
326,16,0,0,0,0,0,0,9.87,26.89,2.65,,False,83,501,236,490,193,842,420,320,180
327,18,0,0,0,0,0,0,9.84,26.96,2.65,,False,83,501,236,490,193,842,420,320,180
328,17,0,0,0,0,0,0,9.81,27.04,2.65,,False,83,501,236,490,193,842,420,320,180
329,17,0,0,0,0,0,0,9.79,27.11,2.65,,False,83,501,236,490,193,842,405,320,180
330,18,0,0,0,0,0,0,9.76,27.19,2.65,,False,83,501,236,490,193,842,388,320,180
331,17,0,0,0,0,0,0,9.73,27.27,2.65,,False,83,501,236,490,193,842,371,320,180
332,16,0,0,0,0,0,0,9.7,27.35,2.65,,False,83,501,236,490,193,842,352,320,180
333,16,0,0,0,0,0,0,9.67,27.44,2.65,,False,83,501,236,490,193,842,334,320,180
334,16,0,0,0,0,0,0,9.64,27.52,2.65,,False,83,501,236,490,193,842,314,320,180
335,16,0,0,0,0,0,0,9.61,27.61,2.65,,False,83,501,236,490,193,842,298,320,180
336,15,0,0,0,0,0,0,9.58,27.7,2.65,,False,83,501,236,490,193,842,276,320,180
337,15,0,0,0,0,0,0,9.55,27.79,2.65,,False,83,501,236,490,193,842,258,320,180
338,16,0,0,0,0,0,0,9.52,27.87,2.65,,False,83,501,236,490,193,842,237,320,180
339,16,0,0,0,0,0,0,9.49,27.95,2.65,,False,83,501,236,490,193,842,219,320,180
340,17,0,0,0,0,0,0,9.47,28.04,2.65,,False,83,501,236,490,193,842,201,320,180
341,17,0,0,0,0,0,0,9.44,28.12,2.65,,False,83,501,236,490,193,842,188,320,180
342,17,0,0,0,0,0,0,9.41,28.2,2.65,,False,83,501,236,490,193,842,188,320,180
343,16,0,0,0,0,0,0,9.38,28.28,2.65,,False,83,501,236,490,193,842,188,320,180
344,16,0,0,0,0,0,0,9.36,28.37,2.65,,False,83,501,236,490,193,842,188,320,180
345,16,0,0,0,0,0,0,9.33,28.45,2.65,,False,83,501,236,490,193,842,188,320,180
346,17,0,0,0,0,0,0,9.3,28.53,2.65,,False,83,501,236,490,193,842,188,320,180
347,16,0,0,0,0,0,0,9.27,28.61,2.65,,False,83,501,236,490,193,842,188,320,180
348,17,0,0,0,0,0,0,9.25,28.69,2.65,,False,83,501,236,490,193,842,188,320,180
349,17,0,0,0,0,0,0,9.22,28.78,2.65,,False,83,501,236,490,193,842,188,320,180
350,17,0,0,0,0,0,0,9.2,28.86,2.65,,False,83,501,236,490,193,842,188,320,180
351,16,0,0,0,0,0,0,9.17,28.94,2.65,,False,83,501,236,490,193,842,188,320,180
352,16,0,0,0,0,0,0,9.14,29.03,2.65,,False,83,501,236,490,193,842,188,320,180
353,16,0,0,0,0,0,0,9.12,29.11,2.65,,False,83,501,236,490,193,842,188,320,180
354,17,0,0,0,0,0,0,9.09,29.19,2.65,,False,83,501,236,490,193,842,188,320,180
355,19,0,0,0,0,0,0,9.07,29.26,2.65,,False,83,501,236,490,193,842,188,320,180
356,18,0,0,0,0,0,0,9.04,29.33,2.65,,False,83,501,236,490,193,842,188,320,180
357,19,0,0,0,0,0,0,9.02,29.4,2.65,,False,83,501,236,490,193,842,188,320,180
358,18,0,0,0,0,0,0,9.0,29.48,2.65,,False,83,501,236,490,193,842,188,320,180
359,19,0,0,0,0,0,0,8.98,29.55,2.65,,False,83,501,236,490,193,842,188,320,180
360,19,0,0,0,0,0,0,8.96,29.62,2.65,,False,83,501,236,490,193,842,188,320,180
361,19,0,0,0,0,0,0,8.94,29.69,2.65,,False,83,501,236,490,193,842,188,320,180
362,18,0,0,0,0,0,0,8.92,29.76,2.65,,False,83,501,236,490,193,842,188,320,180
363,19,0,0,0,0,0,0,8.89,29.83,2.65,,False,83,501,236,490,193,842,188,320,180
364,18,0,0,0,0,0,0,8.87,29.9,2.65,,False,83,501,237,490,193,842,188,320,180
365,19,0,0,0,0,0,0,8.85,29.97,2.65,,False,83,501,236,490,193,842,188,320,180
366,19,0,0,0,0,0,0,8.83,30.04,2.65,,False,83,501,236,490,193,842,189,320,180
367,20,0,0,0,0,0,0,8.81,30.11,2.65,,False,83,501,236,490,193,842,206,320,180
368,19,0,0,0,0,0,0,8.79,30.18,2.65,,False,83,501,236,490,192,842,225,320,180
369,19,0,0,0,0,0,0,8.77,30.25,2.65,,False,83,501,236,490,193,842,240,320,180
370,19,0,0,0,0,0,0,8.75,30.32,2.65,,False,83,501,236,490,193,842,256,320,180
371,20,0,0,0,0,0,0,8.73,30.38,2.65,,False,83,501,236,490,193,842,272,320,180
372,19,0,0,0,0,0,0,8.71,30.45,2.65,,False,83,501,236,490,194,842,289,320,180
373,19,0,0,0,0,0,0,8.69,30.52,2.65,,False,83,501,236,490,193,842,305,320,180
374,18,0,0,0,0,0,0,8.67,30.6,2.65,,False,83,501,236,490,193,842,322,320,180
375,19,0,0,0,0,0,0,8.65,30.67,2.65,,False,83,501,235,490,193,842,340,320,180
376,18,0,0,0,0,0,0,8.63,30.74,2.65,,False,83,501,236,490,193,842,357,320,180
377,18,0,0,0,0,0,0,8.61,30.81,2.65,,False,83,501,236,490,193,842,373,320,180
378,19,0,0,0,0,0,0,8.59,30.89,2.65,,False,83,501,236,490,193,842,389,320,180
379,18,0,0,0,0,0,0,8.57,30.96,2.65,,False,83,501,236,490,193,842,406,320,180
380,16,0,0,0,0,0,0,8.55,31.04,2.65,,False,83,501,236,490,193,842,422,320,180
381,19,0,0,0,0,0,0,8.53,31.11,2.65,,False,83,501,236,490,193,842,436,320,180
382,19,0,0,0,0,0,0,8.51,31.18,2.65,,False,83,501,236,490,193,842,452,320,180
383,19,0,0,0,0,0,0,8.49,31.25,2.65,,False,83,501,236,490,193,842,466,320,180
384,19,0,0,0,0,0,0,8.47,31.32,2.65,,False,83,501,236,490,193,842,480,320,180
385,19,0,0,0,0,0,0,8.45,31.39,2.65,,False,83,501,236,490,194,842,495,320,180
386,19,0,0,0,0,0,0,8.43,31.47,2.65,,False,83,501,236,490,193,842,498,320,180
387,19,0,0,0,0,0,0,8.41,31.54,2.65,,False,83,501,236,490,193,842,498,320,180
388,19,0,0,0,0,0,0,8.39,31.61,2.65,,False,83,501,236,490,193,842,498,320,180
389,17,0,0,0,0,0,0,8.37,31.68,2.65,,False,83,501,236,490,193,842,498,320,180
390,19,0,0,0,0,0,0,8.35,31.76,2.65,,False,83,501,236,490,193,842,498,320,180
391,16,0,0,0,0,0,0,8.33,31.84,2.65,,False,83,501,236,490,193,842,498,320,180
392,18,0,0,0,0,0,0,8.31,31.91,2.65,,False,83,501,236,490,193,842,498,320,180
393,19,0,0,0,0,0,0,8.3,31.98,2.65,,False,83,501,236,490,193,842,498,320,180
394,17,0,0,0,0,0,0,8.28,32.06,2.65,,False,83,501,236,490,193,842,499,320,180
395,16,0,0,0,0,0,0,8.25,32.14,2.65,,False,83,501,236,490,193,842,498,320,180
396,19,0,0,0,0,0,0,8.24,32.21,2.65,,False,83,501,236,490,193,842,498,320,180
397,16,0,0,0,0,0,0,8.22,32.3,2.65,,False,83,501,236,490,193,842,498,320,180
398,18,0,0,0,0,0,0,8.2,32.37,2.65,,False,83,501,236,490,193,842,498,320,180
399,17,0,0,0,0,0,0,8.18,32.45,2.65,,False,83,501,236,490,193,842,498,320,180
400,16,0,0,0,0,0,0,8.16,32.53,2.65,,False,83,501,236,490,193,842,498,320,180
401,13,22,14,234,105,363,227,8.13,32.62,2.65,,True,84,501,236,490,193,842,498,320,180
402,13,23,16,237,107,358,222,8.11,32.72,2.65,,True,84,501,236,490,193,842,498,320,180
403,14,23,17,239,109,355,218,8.09,32.81,2.65,,True,84,501,236,490,193,842,498,320,180
404,12,23,17,240,109,354,217,8.06,32.91,2.65,,True,84,501,236,490,193,842,498,320,180
405,13,23,17,240,109,354,217,8.04,33.01,2.65,,True,84,501,236,490,193,842,498,320,180
406,12,23,17,240,109,354,217,8.01,33.12,2.65,,True,84,501,236,490,194,844,494,320,180
407,13,23,18,240,109,354,216,7.99,33.22,2.65,,True,84,501,236,490,219,871,471,320,180
408,13,23,17,240,109,355,217,7.96,33.32,2.65,,True,84,501,236,490,243,877,451,320,180
409,13,23,17,240,109,355,217,7.94,33.42,2.65,,True,84,501,236,490,263,877,432,320,180
410,13,23,17,240,109,355,217,7.92,33.51,2.65,,True,84,501,236,490,285,877,412,320,180
411,13,23,18,240,108,355,217,7.89,33.61,2.65,,True,84,501,236,490,308,877,390,320,180
412,14,23,18,240,108,355,217,7.87,33.7,2.65,,True,84,501,236,490,328,877,371,320,180
413,16,0,0,0,0,0,0,7.85,33.79,2.65,,False,84,501,236,490,346,877,351,320,180
414,16,0,0,0,0,0,0,7.83,33.88,2.65,,False,84,501,236,490,365,877,333,320,180
415,16,0,0,0,0,0,0,7.81,33.96,2.65,,False,84,501,236,490,383,877,314,320,180
416,14,0,0,0,0,0,0,7.79,34.05,2.65,,False,84,501,236,490,404,877,295,320,180
417,13,0,0,0,0,0,0,7.77,34.15,2.65,,False,84,501,236,490,425,878,272,320,180
418,13,32,109,218,1,359,142,11.61,34.25,3.98,,True,85,501,236,490,444,877,249,320,180
419,14,32,109,219,2,358,141,11.58,34.35,3.98,,True,86,501,242,490,449,878,227,320,180
420,16,0,0,0,0,0,0,11.55,34.43,3.98,,False,86,501,246,490,448,878,209,320,180
421,16,0,0,0,0,0,0,11.52,34.52,3.98,,False,86,501,247,490,448,878,190,320,180
422,19,0,0,0,0,0,0,11.5,34.59,3.98,,False,86,501,247,490,448,878,188,320,180
423,17,0,0,0,0,0,0,11.47,34.67,3.98,,False,86,501,247,490,448,877,188,320,180
424,19,0,0,0,0,0,0,11.45,34.74,3.98,,False,86,501,247,490,448,878,188,320,180
425,19,0,0,0,0,0,0,11.42,34.81,3.98,,False,86,501,247,490,448,877,188,320,180
426,18,0,0,0,0,0,0,11.4,34.88,3.98,,False,86,501,247,490,448,877,188,320,180
427,19,0,0,0,0,0,0,11.38,34.95,3.98,,False,86,501,247,490,448,878,188,320,180
428,19,0,0,0,0,0,0,11.35,35.02,3.98,,False,86,501,247,490,448,877,188,320,180
429,19,0,0,0,0,0,0,11.33,35.09,3.98,,False,86,501,247,490,448,878,188,320,180
430,19,0,0,0,0,0,0,11.31,35.16,3.98,,False,86,501,247,490,448,877,188,320,180
431,19,0,0,0,0,0,0,11.29,35.23,3.98,,False,86,501,247,490,448,877,188,320,180
432,18,0,0,0,0,0,0,11.26,35.31,3.98,,False,86,501,247,490,448,878,188,320,180
433,19,0,0,0,0,0,0,11.24,35.38,3.98,,False,86,501,247,490,448,878,188,320,180
434,18,0,0,0,0,0,0,11.22,35.45,3.98,,False,86,501,247,490,448,878,188,320,180
435,18,0,0,0,0,0,0,11.19,35.52,3.98,,False,86,501,247,490,448,877,188,320,180
436,19,0,0,0,0,0,0,11.17,35.59,3.98,,False,86,501,247,490,448,877,188,320,180
437,18,0,0,0,0,0,0,11.15,35.67,3.98,,False,86,501,247,490,448,878,188,320,180
438,19,0,0,0,0,0,0,11.13,35.73,3.98,,False,86,501,247,490,448,878,188,320,180
439,18,0,0,0,0,0,0,11.11,35.81,3.98,,False,86,501,247,490,448,878,188,320,180
440,18,0,0,0,0,0,0,11.08,35.88,3.98,,False,86,501,247,490,448,878,188,320,180
441,20,0,0,0,0,0,0,11.06,35.95,3.98,,False,86,501,247,490,448,877,188,320,180
442,20,0,0,0,0,0,0,11.04,36.01,3.98,,False,86,501,247,490,448,877,188,320,180
443,20,0,0,0,0,0,0,11.02,36.08,3.98,,False,86,501,247,490,447,877,188,320,180
444,19,0,0,0,0,0,0,11.0,36.15,3.98,,False,86,501,247,490,436,863,204,320,180
445,18,0,0,0,0,0,0,10.98,36.22,3.98,,False,86,501,247,490,417,842,224,320,180
446,19,0,0,0,0,0,0,10.95,36.3,3.98,,False,86,501,247,490,402,840,240,320,180
447,19,0,0,0,0,0,0,10.93,36.37,3.98,,False,86,501,247,490,389,840,255,320,180
448,19,0,0,0,0,0,0,10.91,36.44,3.98,,False,86,501,247,490,373,840,272,320,180
449,19,0,0,0,0,0,0,10.89,36.51,3.98,,False,86,501,247,490,355,840,289,320,180
450,18,0,0,0,0,0,0,10.87,36.58,3.98,,False,86,501,247,490,342,840,305,320,180
451,18,0,0,0,0,0,0,10.85,36.66,3.98,,False,86,501,247,490,325,840,322,320,180
452,19,0,0,0,0,0,0,10.83,36.73,3.98,,False,86,501,247,490,310,840,340,320,180
453,15,23,101,221,0,374,158,10.8,36.81,3.98,,True,87,501,247,490,293,840,360,320,180
454,15,23,101,223,0,372,159,10.78,36.9,3.98,,True,88,501,251,490,273,840,379,320,180
455,15,22,100,225,0,371,160,10.75,36.98,3.98,,True,89,501,255,490,254,840,400,320,180
456,14,22,91,227,9,370,169,10.73,37.07,3.98,,True,90,501,259,490,233,840,418,320,180
457,15,22,86,229,17,367,172,10.7,37.16,3.98,,True,91,501,263,490,215,840,435,320,180
458,16,22,84,229,19,367,174,10.68,37.24,3.98,,True,92,501,266,490,197,840,451,320,180
459,18,0,0,0,0,0,0,10.66,37.31,3.98,,False,92,501,270,490,193,839,465,320,180
460,18,0,0,0,0,0,0,10.64,37.38,3.98,,False,92,501,270,490,193,840,480,320,180
461,15,21,-26,0,0,0,0,10.61,37.47,3.98,,False,93,501,270,490,193,840,498,320,180
462,16,21,-28,0,0,0,0,10.59,37.55,3.98,,False,94,501,270,490,193,840,498,320,180
463,18,0,0,0,0,0,0,10.57,37.63,3.98,,False,94,501,270,490,193,840,498,320,180
464,16,0,0,0,0,0,0,10.54,37.71,3.98,,False,94,501,270,490,193,840,498,320,180
465,15,0,0,0,0,0,0,10.52,37.8,3.98,,False,94,501,270,490,193,840,498,320,180
466,14,21,-118,242,242,356,354,10.49,37.89,3.98,,True,95,501,270,490,193,840,498,320,180
467,14,21,-117,242,241,357,354,10.47,37.98,3.98,,True,96,501,265,490,193,840,498,320,180
468,14,21,-118,242,242,356,354,10.44,38.07,3.98,,True,97,501,259,490,193,840,498,320,180
469,13,22,-118,242,242,355,355,10.42,38.16,3.98,,True,98,501,255,490,193,840,498,320,180
470,13,21,-118,243,243,355,354,10.39,38.26,3.98,,True,99,501,250,490,193,840,498,320,180
471,13,21,-117,243,242,355,353,10.37,38.36,3.98,,True,100,501,245,490,193,840,498,320,180
472,11,21,-117,243,242,355,353,10.34,38.47,3.98,,True,101,501,239,490,193,840,498,320,180
473,14,19,-106,0,0,0,0,10.31,38.57,3.98,,False,101,501,234,490,193,840,498,320,180
474,13,22,-60,0,0,0,0,10.28,38.67,3.98,,False,102,501,229,490,193,840,498,320,180
475,13,21,-68,0,0,0,0,10.26,38.77,3.98,,False,103,501,226,490,193,840,498,320,180
476,15,0,0,0,0,0,0,10.23,38.86,3.98,,False,103,501,223,490,193,840,498,320,180
477,16,0,0,0,0,0,0,10.21,38.94,3.98,,False,103,501,223,490,193,840,498,320,180
478,17,0,0,0,0,0,0,10.19,39.03,3.98,,False,103,501,223,490,193,840,498,320,180
479,28,0,0,0,0,0,0,10.17,39.09,3.98,,False,103,501,223,490,193,840,498,320,180
480,24,0,0,0,0,0,0,10.16,39.15,3.98,,False,103,501,223,490,193,840,498,320,180
481,23,0,0,0,0,0,0,10.14,39.22,3.98,,False,103,500,223,490,193,840,498,320,180
482,18,19,67,233,52,370,174,10.12,39.3,3.98,,True,104,501,223,490,193,840,498,320,180
483,19,19,68,235,53,367,172,10.1,39.38,3.98,,True,105,501,225,490,193,840,498,320,180
484,19,19,67,235,53,367,173,10.08,39.46,3.98,,True,106,501,226,490,193,840,498,320,180
485,18,19,68,237,53,365,171,10.06,39.53,3.98,,True,107,501,227,490,193,840,498,320,180
486,18,20,68,238,54,363,170,10.04,39.61,3.98,,True,108,501,227,490,193,840,498,320,180
487,19,20,68,239,55,362,170,10.02,39.69,3.98,,True,109,501,227,490,192,840,498,320,180
488,21,19,68,239,54,363,170,10.0,39.77,3.98,,True,110,501,231,490,193,840,498,320,180
489,19,21,61,240,64,358,174,9.98,39.84,3.98,,True,111,501,232,490,193,840,498,320,180
490,21,21,61,241,64,357,174,9.96,39.92,3.98,,True,112,501,234,490,193,840,498,320,180
491,18,22,54,241,73,356,180,9.94,40.0,3.98,,True,113,501,236,490,193,840,498,320,180
492,19,22,51,242,77,355,182,9.92,40.07,3.98,,True,114,501,237,490,193,840,498,320,180
493,22,22,49,243,79,354,183,9.91,40.13,3.98,,True,115,501,239,490,193,840,498,320,180
494,19,21,40,242,86,356,194,9.89,40.2,3.98,,True,116,501,241,490,193,840,498,320,180
495,22,22,38,242,89,355,196,9.87,40.27,3.98,,True,117,501,243,490,193,840,498,320,180
496,28,0,0,0,0,0,0,9.86,40.32,3.98,,False,117,501,244,490,193,840,498,320,180
497,30,0,0,0,0,0,0,9.85,40.37,3.98,,False,117,501,245,490,193,840,498,320,180
498,20,22,14,239,109,358,224,9.83,40.44,3.98,,True,118,501,245,490,193,840,498,320,180
499,23,21,10,239,113,359,228,9.82,40.5,3.98,,True,119,501,245,490,193,840,498,320,180
500,29,0,0,0,0,0,0,9.8,40.56,3.98,,False,119,501,245,490,193,840,498,320,180
501,25,0,0,0,0,0,0,9.79,40.62,3.98,,False,119,501,245,490,193,840,498,320,180
502,21,22,-15,241,139,356,252,9.77,40.68,3.98,,True,120,501,245,490,193,840,498,320,180
503,19,22,-18,242,142,355,255,9.76,40.75,3.98,,True,121,501,245,490,193,840,498,320,180
504,20,22,-19,242,143,355,256,9.74,40.82,3.98,,True,122,501,245,490,193,840,498,320,180
505,21,21,-20,243,144,355,256,9.73,40.88,3.98,,True,123,501,245,490,193,840,498,320,180
506,20,21,-19,243,143,355,256,9.71,40.95,3.98,,True,124,501,245,490,193,840,498,320,180
507,20,21,-19,244,143,354,256,9.69,41.02,3.98,,True,125,501,245,490,193,840,498,320,180
508,20,21,-19,244,143,354,256,9.68,41.09,3.98,,True,126,501,245,490,193,840,498,320,180
